Alpha-3 code,CountryName_CN,Numeric,Year,SDI_TwoStage,SDI_Economy_TwoStage,SDI_Society_TwoStage,SDI_Resource_TwoStage,SDI_Ecology_TwoStage,SDI_TwoStage_avail,SDI_Economy_TwoStage_avail,SDI_Society_TwoStage_avail,SDI_Resource_TwoStage_avail,SDI_Ecology_TwoStage_avail,coverage_rate,diff,abs_diff
GAB,加蓬,266,2001,0.5100363625213304,0.5382351598385511,0.4142996364247082,0.6190547460613722,0.4685559077606904,0.5100363625213306,0.5382351598385511,0.4142996364247084,0.6190547460613721,0.4685559077606905,1.0,1.1102230246251565e-16,1.1102230246251565e-16
GMB,冈比亚,270,2001,0.4122533733447608,0.254723803320775,0.3374810861826094,0.5263059189641627,0.530502684911496,0.41225337334476075,0.25472380332077493,0.3374810861826095,0.5263059189641626,0.530502684911496,1.0,-5.551115123125783e-17,5.551115123125783e-17
GHA,加纳,288,2001,0.4258389089411062,0.2810181443363625,0.3647128938628428,0.4917241833495738,0.5659004142156456,0.4258389089411062,0.2810181443363625,0.36471289386284284,0.4917241833495737,0.5659004142156457,1.0,0.0,0.0
GIN,几内亚,324,2001,0.3956137879122748,0.2809421689356697,0.3344727680956083,0.5044960690462494,0.4625441455715721,0.3956137879122749,0.28094216893566964,0.33447276809560833,0.5044960690462494,0.46254414557157214,1.0,1.1102230246251565e-16,1.1102230246251565e-16
CIV,科特迪瓦,384,2001,0.429353896481414,0.3111995548034065,0.3385549938708172,0.5291290022522352,0.5385320349991969,0.429353896481414,0.3111995548034065,0.3385549938708172,0.5291290022522351,0.5385320349991969,1.0,0.0,0.0
KEN,肯尼亚,404,2001,0.3895995917676546,0.2789458238595729,0.2674128325356567,0.5105721666998374,0.5014675439755514,0.38959959176765463,0.27894582385957284,0.26741283253565673,0.5105721666998374,0.5014675439755514,1.0,5.551115123125783e-17,5.551115123125783e-17
LSO,莱索托,426,2001,0.3620284011293947,0.302822281813179,0.1816120229883794,0.4747677178924215,0.4889115818235988,0.36739143508410244,0.302822281813179,0.20306415880721046,0.47476771789242145,0.4889115818235988,0.9705882352941176,0.005363033954707719,0.005363033954707719
LBR,利比里亚,430,2001,0.3569586539449092,0.1985888039471939,0.2553016932734788,0.506593745038362,0.4673503735206022,0.3569586539449092,0.1985888039471938,0.2553016932734789,0.5065937450383619,0.46735037352060227,1.0,0.0,0.0
MDG,马达加斯加,450,2001,0.4086357839693068,0.2780886834548772,0.3244315621086898,0.5214041117317536,0.5106187785819065,0.4086357839693068,0.27808868345487714,0.32443156210868984,0.5214041117317535,0.5106187785819066,1.0,0.0,0.0
MWI,马拉维,454,2001,0.3913883733425222,0.2533247668340241,0.245167744294833,0.496721961646955,0.5703390205942769,0.3913883733425222,0.25332476683402405,0.24516774429483298,0.4967219616469549,0.5703390205942769,1.0,0.0,0.0
MLI,马里,466,2001,0.3745745339792571,0.2900161618794828,0.3387751703362036,0.5156882044853649,0.3538185992159773,0.3745745339792571,0.29001616187948276,0.33877517033620363,0.5156882044853649,0.3538185992159773,1.0,0.0,0.0
MUS,毛里求斯,480,2001,0.4437475202659703,0.4062877421997585,0.3473086541497495,0.6282232390163988,0.3931704456979745,0.45955071901131006,0.4062877421997584,0.41052144913110866,0.6282232390163988,0.3931704456979745,0.9705882352941176,0.015803198745339753,0.015803198745339753
MOZ,莫桑比克,508,2001,0.3783814877626692,0.2559774913405389,0.303293024257544,0.4022077906110297,0.5520476448415643,0.3783814877626692,0.2559774913405389,0.303293024257544,0.4022077906110297,0.5520476448415643,1.0,0.0,0.0
NAM,纳米比亚,516,2001,0.4661561606266733,0.3685342965909862,0.4192999003702885,0.517312772218404,0.5594776733270143,0.46615616062667325,0.36853429659098613,0.4192999003702886,0.5173127722184039,0.5594776733270144,1.0,-5.551115123125783e-17,5.551115123125783e-17
NER,尼日尔,562,2001,0.3560104347200712,0.2580551387467784,0.3018498813074452,0.518048691488602,0.3460880273374594,0.35601043472007127,0.2580551387467783,0.3018498813074453,0.5180486914886019,0.3460880273374595,1.0,5.551115123125783e-17,5.551115123125783e-17
NGA,尼日利亚,566,2001,0.3968924009629593,0.3024417535637966,0.3632732685987673,0.4817630330258725,0.4400915486634007,0.3968924009629593,0.3024417535637965,0.36327326859876735,0.48176303302587253,0.44009154866340067,1.0,0.0,0.0
GNB,几内亚（比绍）,624,2001,0.423067822570201,0.2697630912806618,0.2969130869437772,0.4750100240808469,0.6505850879755182,0.4230678225702009,0.2697630912806616,0.29691308694377727,0.4750100240808469,0.6505850879755181,1.0,-5.551115123125783e-17,5.551115123125783e-17
RWA,卢旺达,646,2001,0.3594811076010369,0.254883695263061,0.3156625858983848,0.4993352400088093,0.3680429092338924,0.35948110760103685,0.25488369526306087,0.3156625858983849,0.49933524000880924,0.3680429092338924,1.0,-5.551115123125783e-17,5.551115123125783e-17
STP,圣多美和普林西比,678,2001,0.3693104597976953,0.2633661438950731,0.2888054030157709,0.5273337820461185,0.3977365102338187,0.3824516502864825,0.26336614389507307,0.34137016497091976,0.5273337820461186,0.3977365102338186,0.9705882352941176,0.013141190488787202,0.013141190488787202
SEN,塞内加尔,686,2001,0.4588284130868962,0.2800968587530829,0.3880443157011949,0.5263030533186298,0.6408694245746771,0.45882841308689626,0.2800968587530829,0.3880443157011951,0.5263030533186297,0.6408694245746772,1.0,5.551115123125783e-17,5.551115123125783e-17
SYC,塞舌尔,690,2001,0.4240863701033154,0.2332326628731652,0.4417895082253367,0.4341890549500706,0.587134254364689,0.5113361698978864,0.4381909281507443,0.5221985313656655,0.49782096571044715,0.5871342543646889,0.8529411764705882,0.08724979979457104,0.08724979979457104
SLE,塞拉利昂,694,2001,0.3687448021361984,0.2122148120096757,0.243039598450589,0.4987649812535609,0.5209598168309678,0.36874480213619837,0.2122148120096757,0.24303959845058912,0.49876498125356084,0.5209598168309678,1.0,-5.551115123125783e-17,5.551115123125783e-17
ZAF,南非,710,2001,0.4098639511475519,0.3751256978096914,0.4670076323877253,0.4394741144588333,0.3578483599339574,0.4098639511475518,0.37512569780969135,0.4670076323877253,0.43947411445883333,0.35784835993395736,1.0,-1.1102230246251565e-16,1.1102230246251565e-16
ZWE,津巴布韦,716,2001,0.3760323743004058,0.2352745580241957,0.282586393273509,0.4615567046039099,0.5247118413000088,0.37603237430040587,0.23527455802419564,0.28258639327350904,0.4615567046039099,0.5247118413000089,1.0,5.551115123125783e-17,5.551115123125783e-17
SWZ,斯威士兰,748,2001,0.425644612841803,0.4035076694481315,0.2632834160231507,0.6435972112166399,0.3921901546792901,0.425644612841803,0.4035076694481314,0.2632834160231507,0.6435972112166398,0.39219015467929014,1.0,0.0,0.0
TGO,多哥,768,2001,0.372774223794642,0.2553170209916301,0.2927010461006969,0.4800385422769046,0.463040285809336,0.3727742237946419,0.25531702099163006,0.292701046100697,0.48003854227690457,0.4630402858093359,1.0,-5.551115123125783e-17,5.551115123125783e-17
UGA,乌干达,800,2001,0.3720816534827823,0.2553801553884264,0.3220421661979851,0.4488545241780777,0.46204976816664,0.3720816534827823,0.2553801553884264,0.3220421661979852,0.44885452417807764,0.46204976816664006,1.0,0.0,0.0
TZA,坦桑尼亚,834,2001,0.414909087502368,0.2497219852323506,0.3093534252827787,0.4821760279663115,0.6183849115280313,0.414909087502368,0.24972198523235065,0.3093534252827787,0.48217602796631137,0.6183849115280314,1.0,0.0,0.0
BFA,布基纳法索,854,2001,0.4107629729965536,0.2399564592064301,0.3141947789267917,0.5211573198992722,0.5677433339537205,0.4107629729965536,0.23995645920643008,0.3141947789267918,0.521157319899272,0.5677433339537206,1.0,0.0,0.0
ZMB,赞比亚,894,2001,0.4163514872106992,0.2847134690827673,0.2409022654707642,0.4693585559107829,0.6704316583784826,0.41635148721069926,0.28471346908276723,0.2409022654707643,0.46935855591078285,0.6704316583784826,1.0,5.551115123125783e-17,5.551115123125783e-17
AGO,安哥拉,24,2002,0.3930401294789833,0.3271855823404661,0.2821449208759773,0.5156905649502532,0.4471394497492367,0.3930401294789833,0.327185582340466,0.2821449208759774,0.5156905649502532,0.44713944974923664,1.0,0.0,0.0
BWA,博茨瓦纳,72,2002,0.4616125775807513,0.4090000206554866,0.3014008931552855,0.5137666486382891,0.6222827478739443,0.4616125775807514,0.4090000206554865,0.30140089315528557,0.513766648638289,0.6222827478739446,1.0,1.1102230246251565e-16,1.1102230246251565e-16
BDI,布隆迪,108,2002,0.3288866969224796,0.2610033954645435,0.2593855485107775,0.4308949917146562,0.3642628519999412,0.3365463963252708,0.2610033954645435,0.29002434612194244,0.4308949917146561,0.36426285199994113,0.9705882352941176,0.007659699402791154,0.007659699402791154
CMR,喀麦隆,120,2002,0.3807855541823592,0.2794463998225962,0.3396567506895551,0.526348450947626,0.3776906152696595,0.38078555418235915,0.27944639982259617,0.33965675068955514,0.5263484509476258,0.3776906152696596,1.0,-5.551115123125783e-17,5.551115123125783e-17
CPV,佛得角,132,2002,0.3979644492461576,0.279924558852877,0.4388669674702079,0.5269746269236576,0.346091643737888,0.3979644492461576,0.2799245588528769,0.4388669674702079,0.5269746269236575,0.34609164373788803,1.0,0.0,0.0
CAF,中非,140,2002,0.3739960638342257,0.1551689156851108,0.2707510155076091,0.5489470420053684,0.5211172821388144,0.38173520345145673,0.18612547415403508,0.2707510155076092,0.5489470420053681,0.5211172821388145,0.9705882352941176,0.00773913961723105,0.00773913961723105
TCD,乍得,148,2002,0.345938621262375,0.1816413387993597,0.2816949127824555,0.4979958114709288,0.4224224219967558,0.3549980883278132,0.2178792070611125,0.2816949127824556,0.4979958114709288,0.42242242199675584,0.9705882352941176,0.009059467065438198,0.009059467065438198
COM,科摩罗,174,2002,0.39206051720475,0.3032764842682895,0.351250667745568,0.539550979618965,0.3741639371861772,0.39206051720475,0.30327648426828946,0.35125066774556807,0.5395509796189649,0.37416393718617724,1.0,0.0,0.0
COG,刚果（布）,178,2002,0.4219632466688524,0.3866828443651149,0.3205362044912718,0.5577683404685903,0.4228655973504328,0.4219632466688524,0.38668284436511485,0.32053620449127185,0.5577683404685901,0.4228655973504328,1.0,0.0,0.0
COD,刚果（金）,180,2002,0.3505376276543698,0.2483893660459835,0.2910915497471078,0.426717715268305,0.4359518795560829,0.35053762765436974,0.24838936604598344,0.2910915497471079,0.42671771526830476,0.4359518795560829,1.0,-5.551115123125783e-17,5.551115123125783e-17
BEN,贝宁,204,2002,0.4313513677784647,0.259492588897374,0.3446967653982209,0.5250178460139535,0.5961982708043102,0.43135136777846467,0.259492588897374,0.344696765398221,0.5250178460139534,0.5961982708043103,1.0,-5.551115123125783e-17,5.551115123125783e-17
GNQ,赤道几内亚,226,2002,0.4374244860258423,0.6033638970374879,0.1182552560689061,0.441551671405523,0.5865271195914523,0.4778845998619021,0.7237363935147015,0.15972321493593153,0.44155167140552287,0.5865271195914524,0.9117647058823528,0.04046011383605985,0.04046011383605985
ETH,埃塞俄比亚,231,2002,0.3409155908403164,0.2407006079294518,0.2959453003921128,0.3806538491069447,0.4463626059327564,0.3409155908403165,0.24070060792945175,0.29594530039211286,0.38065384910694466,0.44636260593275656,1.0,5.551115123125783e-17,5.551115123125783e-17
ERI,厄立特里亚,232,2002,0.3112902268183212,0.1278992376654704,0.3078436645221231,0.5044558359271294,0.3049621691585618,0.3757828703944986,0.34950710869960555,0.3442063677926979,0.5044558359271293,0.3049621691585617,0.8529411764705882,0.0644926435761774,0.0644926435761774
DJI,吉布提,262,2002,0.2906065311547726,0.141587699896088,0.3098489909633233,0.516839313940275,0.1941501198194042,0.3689098222028862,0.39885907911860446,0.30984899096332336,0.5727810989102128,0.1941501198194042,0.8235294117647058,0.07830329104811362,0.07830329104811362
GAB,加蓬,266,2002,0.5392802531333368,0.5123476001693688,0.4191497341833355,0.6133650689230223,0.6122586092576207,0.5392802531333368,0.5123476001693688,0.41914973418333573,0.6133650689230222,0.6122586092576207,1.0,0.0,0.0
GMB,冈比亚,270,2002,0.4100514544514564,0.2443679419878027,0.3432072418305433,0.522730128670806,0.5299005053166733,0.4100514544514564,0.24436794198780262,0.3432072418305434,0.522730128670806,0.5299005053166733,1.0,0.0,0.0
GHA,加纳,288,2002,0.4287255234702866,0.292378310934725,0.3674138512039805,0.4908917469714686,0.5642181847709724,0.42872552347028664,0.2923783109347249,0.36741385120398057,0.4908917469714686,0.5642181847709724,1.0,5.551115123125783e-17,5.551115123125783e-17
GIN,几内亚,324,2002,0.4310423868939834,0.2747865988682652,0.3549827060825617,0.5019329327609765,0.5924673098641304,0.43104238689398344,0.2747865988682651,0.35498270608256177,0.5019329327609765,0.5924673098641304,1.0,5.551115123125783e-17,5.551115123125783e-17
CIV,科特迪瓦,384,2002,0.4319148471476663,0.3192247356003512,0.3449348832972701,0.5268257520355974,0.5366740176574466,0.4319148471476663,0.3192247356003512,0.3449348832972701,0.5268257520355972,0.5366740176574467,1.0,0.0,0.0
KEN,肯尼亚,404,2002,0.3936569014335888,0.2806889092704038,0.2724565209216253,0.5128543236284531,0.5086278519138732,0.3936569014335889,0.2806889092704037,0.2724565209216255,0.5128543236284531,0.5086278519138733,1.0,1.1102230246251565e-16,1.1102230246251565e-16
LSO,莱索托,426,2002,0.3706755642847749,0.3263598154376643,0.200463563230447,0.4741126040269028,0.4817662744440852,0.3765952874319333,0.3263598154376644,0.22414245581908102,0.47411260402690275,0.48176627444408515,0.9705882352941176,0.00591972314715844,0.00591972314715844
LBR,利比里亚,430,2002,0.354844087126399,0.2089702146496076,0.2591465056960183,0.4848593223855117,0.4664003057744585,0.35484408712639903,0.20897021464960755,0.2591465056960184,0.48485932238551166,0.4664003057744585,1.0,5.551115123125783e-17,5.551115123125783e-17
MDG,马达加斯加,450,2002,0.3937758356282068,0.2316832452321035,0.3157907745764762,0.5114431219578106,0.5161862007464372,0.3937758356282069,0.23168324523210349,0.31579077457647636,0.5114431219578105,0.5161862007464373,1.0,1.1102230246251565e-16,1.1102230246251565e-16
MWI,马拉维,454,2002,0.390705011163304,0.2306755967080858,0.2501477465676567,0.5062415907865232,0.5757551105909502,0.39070501116330403,0.2306755967080858,0.2501477465676568,0.5062415907865232,0.5757551105909502,1.0,5.551115123125783e-17,5.551115123125783e-17
MLI,马里,466,2002,0.3717586843938347,0.2851875510909031,0.3393764537084318,0.5047474319602123,0.3577233008157919,0.37175868439383475,0.2851875510909031,0.3393764537084318,0.5047474319602123,0.3577233008157919,1.0,5.551115123125783e-17,5.551115123125783e-17
MUS,毛里求斯,480,2002,0.4446058117145032,0.403089380807428,0.3590849641874927,0.6219059867758588,0.3943429150872333,0.4609448547752368,0.403089380807428,0.4244411364304268,0.6219059867758588,0.39434291508723324,0.9705882352941176,0.016339043060733582,0.016339043060733582
MOZ,莫桑比克,508,2002,0.3835967835207617,0.2529761440055903,0.3041201611139905,0.4110755439852384,0.5662152849782278,0.38359678352076176,0.25297614400559026,0.30412016111399054,0.4110755439852383,0.5662152849782279,1.0,5.551115123125783e-17,5.551115123125783e-17
NAM,纳米比亚,516,2002,0.4737687800392455,0.3784775141816968,0.4250423872951819,0.5220668713532338,0.5694883473268693,0.4737687800392455,0.3784775141816967,0.425042387295182,0.5220668713532339,0.5694883473268693,1.0,0.0,0.0
NER,尼日尔,562,2002,0.3557863375647676,0.2502289254997813,0.3053580575581632,0.5184236940804234,0.3491346731207026,0.35578633756476763,0.25022892549978126,0.3053580575581632,0.5184236940804234,0.34913467312070257,1.0,5.551115123125783e-17,5.551115123125783e-17
NGA,尼日利亚,566,2002,0.3965965416815523,0.3013130723519011,0.3597782537194078,0.4908121062550449,0.4344827343998554,0.3965965416815523,0.301313072351901,0.35977825371940786,0.49081210625504473,0.43448273439985535,1.0,0.0,0.0
GNB,几内亚（比绍）,624,2002,0.422160607164724,0.2674126641177978,0.298057085277904,0.4725133102790146,0.6506593689841798,0.42216060716472403,0.26741266411779774,0.2980570852779041,0.47251331027901466,0.6506593689841798,1.0,5.551115123125783e-17,5.551115123125783e-17
RWA,卢旺达,646,2002,0.3656210920510772,0.2565440824857951,0.3211633173258612,0.5015206499809183,0.3832563184117341,0.3656210920510772,0.2565440824857951,0.3211633173258613,0.5015206499809183,0.38325631841173413,1.0,0.0,0.0
STP,圣多美和普林西比,678,2002,0.3714391745556741,0.2738781875918192,0.2851723571444007,0.5253378016270449,0.4013683518594316,0.384415054605835,0.2738781875918192,0.33707587734504446,0.5253378016270449,0.40136835185943165,0.9705882352941176,0.012975880050160926,0.012975880050160926
SEN,塞内加尔,686,2002,0.4582912336988496,0.2738227100827923,0.3932609623948659,0.52610574298631,0.6399755193314299,0.4582912336988496,0.2738227100827923,0.39326096239486596,0.52610574298631,0.6399755193314299,1.0,0.0,0.0
SYC,塞舌尔,690,2002,0.4273101958651047,0.2489647250100976,0.4458245641434389,0.4490940966831614,0.5653573976237212,0.5187459174686821,0.46774788138613405,0.5269679978993447,0.5149103929655287,0.5653573976237212,0.8529411764705882,0.09143572160357744,0.09143572160357744
SLE,塞拉利昂,694,2002,0.3922331969351544,0.2756898175753535,0.2563729808954884,0.5083841756504957,0.5284858136192804,0.39223319693515457,0.2756898175753534,0.2563729808954886,0.5083841756504955,0.5284858136192806,1.0,1.6653345369377348e-16,1.6653345369377348e-16
ZAF,南非,710,2002,0.4139181134241841,0.3816411282656204,0.4747319853780012,0.441038945320737,0.3582603947323776,0.4139181134241841,0.3816411282656204,0.4747319853780014,0.44103894532073695,0.35826039473237764,1.0,0.0,0.0
ZWE,津巴布韦,716,2002,0.397147601571622,0.247263400576057,0.2863263584238806,0.450661453467954,0.6043391938185965,0.39714760157162204,0.24726340057605697,0.2863263584238807,0.45066145346795394,0.6043391938185966,1.0,5.551115123125783e-17,5.551115123125783e-17
SWZ,斯威士兰,748,2002,0.428136326544418,0.4168852134842438,0.2637757102559886,0.6365166869018231,0.3953676955356165,0.428136326544418,0.41688521348424373,0.2637757102559887,0.6365166869018231,0.3953676955356165,1.0,0.0,0.0
TGO,多哥,768,2002,0.3750275900897392,0.2619190915145002,0.2968590949144936,0.4792347497145405,0.4620974242154225,0.3750275900897392,0.26191909151450016,0.29685909491449364,0.47923474971454044,0.4620974242154225,1.0,0.0,0.0
UGA,乌干达,800,2002,0.381669324394302,0.2644491049626049,0.3266633605313364,0.447021611240225,0.4885432208430417,0.38166932439430196,0.2644491049626048,0.3266633605313364,0.4470216112402249,0.48854322084304175,1.0,-5.551115123125783e-17,5.551115123125783e-17
TZA,坦桑尼亚,834,2002,0.4216555764716082,0.2591347482173711,0.3157472551456177,0.481576659710432,0.6301636428130121,0.42165557647160823,0.25913474821737104,0.3157472551456178,0.48157665971043195,0.6301636428130122,1.0,5.551115123125783e-17,5.551115123125783e-17
BFA,布基纳法索,854,2002,0.4132281211720635,0.2382351608984179,0.3277029372506068,0.5214167245311488,0.5655576620080802,0.4132281211720634,0.23823516089841795,0.3277029372506068,0.5214167245311487,0.5655576620080803,1.0,-5.551115123125783e-17,5.551115123125783e-17
ZMB,赞比亚,894,2002,0.4189219604543541,0.2902163261341253,0.2432702022983442,0.4675016433566782,0.6746996700282689,0.41892196045435415,0.29021632613412524,0.24327020229834428,0.4675016433566782,0.6746996700282689,1.0,5.551115123125783e-17,5.551115123125783e-17
AGO,安哥拉,24,2003,0.3983848705296667,0.3305272589844812,0.2957522018501366,0.5176739511060364,0.4495860701780125,0.3983848705296667,0.3305272589844812,0.2957522018501367,0.5176739511060363,0.4495860701780125,1.0,0.0,0.0
BWA,博茨瓦纳,72,2003,0.4638232828624419,0.4125363100148174,0.3120933507352517,0.5116359651463308,0.6190275055533678,0.46382328286244184,0.41253631001481733,0.31209335073525163,0.5116359651463307,0.6190275055533678,1.0,-5.551115123125783e-17,5.551115123125783e-17
BDI,布隆迪,108,2003,0.3176266130516875,0.2474465488894672,0.2555862525044606,0.3921222630166163,0.3753513877962059,0.325174118596657,0.2474465488894672,0.2857762746843388,0.39212226301661623,0.37535138779620586,0.9705882352941176,0.007547505544969524,0.007547505544969524
CMR,喀麦隆,120,2003,0.3833909358052143,0.2798000224976774,0.3464747221437894,0.5255636985208961,0.3817253000584945,0.38339093580521433,0.2798000224976773,0.34647472214378944,0.525563698520896,0.38172530005849453,1.0,5.551115123125783e-17,5.551115123125783e-17
CPV,佛得角,132,2003,0.4006851381775013,0.280166581703181,0.4494321912211077,0.5268731262341749,0.3462686535515418,0.40068513817750134,0.2801665817031809,0.4494321912211078,0.5268731262341749,0.3462686535515418,1.0,5.551115123125783e-17,5.551115123125783e-17
CAF,中非,140,2003,0.3706992009887748,0.1406286847737372,0.2779439480680351,0.5464613700665547,0.5177628010467721,0.3777131381607026,0.1686844334614484,0.27794394806803513,0.5464613700665546,0.5177628010467722,0.9705882352941176,0.007013937171927831,0.007013937171927831
TCD,乍得,148,2003,0.3514234160179681,0.2054856825202145,0.2809488749009571,0.4962784147257267,0.4229806919249742,0.36167213354843775,0.24648055264209298,0.2809488749009571,0.4962784147257267,0.4229806919249742,0.9705882352941176,0.010248717530469631,0.010248717530469631
COM,科摩罗,174,2003,0.3935917788887118,0.3037137100734396,0.3590759945545801,0.537274501256037,0.3743029096707905,0.3935917788887118,0.30371371007343956,0.35907599455458017,0.537274501256037,0.37430290967079044,1.0,0.0,0.0
COG,刚果（布）,178,2003,0.4348075795246783,0.4135241566694306,0.3247988272240365,0.5645062208940616,0.4364011133111845,0.43480757952467824,0.4135241566694306,0.3247988272240365,0.5645062208940614,0.43640111331118453,1.0,-5.551115123125783e-17,5.551115123125783e-17
COD,刚果（金）,180,2003,0.3500703796662933,0.2577398539039586,0.2964541083212647,0.4024137960025266,0.443673760437423,0.3500703796662933,0.2577398539039586,0.29645410832126473,0.4024137960025266,0.4436737604374231,1.0,0.0,0.0
BEN,贝宁,204,2003,0.432338984782855,0.2531156238890766,0.3504297563796644,0.5255303811714971,0.6002801776911818,0.43233898478285504,0.25311562388907655,0.35042975637966456,0.5255303811714971,0.6002801776911818,1.0,5.551115123125783e-17,5.551115123125783e-17
GNQ,赤道几内亚,226,2003,0.440304679639163,0.5867279472271814,0.1209493730239398,0.4488952208016087,0.604646177503922,0.4801712488487375,0.7037815331435068,0.16336206394591254,0.44889522080160865,0.6046461775039221,0.9117647058823528,0.03986656920957454,0.03986656920957454
ETH,埃塞俄比亚,231,2003,0.3321487498892207,0.236268461401126,0.3047014911798655,0.3424615643029534,0.445163482672938,0.3321487498892207,0.23626846140112595,0.30470149117986556,0.34246156430295344,0.4451634826729381,1.0,0.0,0.0
ERI,厄立特里亚,232,2003,0.3002385870100412,0.1113712788127652,0.2931953768787289,0.4943936549542779,0.301994037394393,0.35713926696284626,0.3043415610641753,0.32782781443853903,0.4943936549542778,0.301994037394393,0.8529411764705882,0.05690067995280507,0.05690067995280507
DJI,吉布提,262,2003,0.3020726051707054,0.1430163158469168,0.3552197959236251,0.5161322898233296,0.19392201908895,0.3810057297186084,0.4028835561245868,0.3552197959236253,0.5719975477372715,0.19392201908894993,0.8235294117647058,0.07893312454790302,0.07893312454790302
GAB,加蓬,266,2003,0.5423336253530457,0.5230461742270933,0.4229798661184838,0.611079703197412,0.6122287578691941,0.5423336253530457,0.5230461742270933,0.42297986611848387,0.6110797031974119,0.612228757869194,1.0,0.0,0.0
GMB,冈比亚,270,2003,0.4161050092672007,0.2579833325896719,0.356657636835243,0.5172736004235868,0.532505467220301,0.4161050092672007,0.2579833325896719,0.35665763683524304,0.5172736004235867,0.5325054672203011,1.0,0.0,0.0
GHA,加纳,288,2003,0.4337080722099908,0.2994505664141323,0.377173803237481,0.488759044601517,0.5694488745868328,0.43370807220999075,0.29945056641413226,0.3771738032374812,0.488759044601517,0.5694488745868328,1.0,-5.551115123125783e-17,5.551115123125783e-17
GIN,几内亚,324,2003,0.4256685972071209,0.2619857483368511,0.3544511856885758,0.4930278649796134,0.5932095898234432,0.4256685972071209,0.26198574833685107,0.3544511856885759,0.4930278649796133,0.5932095898234433,1.0,0.0,0.0
CIV,科特迪瓦,384,2003,0.4324475877567435,0.3143310439269277,0.3491512029437147,0.5278808085487728,0.5384272956075589,0.4324475877567435,0.3143310439269276,0.34915120294371477,0.5278808085487728,0.538427295607559,1.0,0.0,0.0
KEN,肯尼亚,404,2003,0.3962531078608607,0.2865877388609055,0.2799267801829904,0.5102478799235972,0.5082500324759501,0.3962531078608608,0.28658773886090544,0.27992678018299044,0.5102478799235972,0.5082500324759502,1.0,1.1102230246251565e-16,1.1102230246251565e-16
LSO,莱索托,426,2003,0.3655130168235562,0.3079007448838538,0.1975726335232595,0.4810209939057382,0.4755576949813731,0.37134737032433773,0.30790074488385377,0.22091004752638582,0.4810209939057382,0.47555769498137307,0.9705882352941176,0.005834353500781542,0.005834353500781542
LBR,利比里亚,430,2003,0.3379965139352952,0.1662612030873347,0.2743185815762967,0.4212762682346168,0.4901300028429327,0.33799651393529523,0.16626120308733475,0.27431858157629674,0.4212762682346168,0.4901300028429327,1.0,5.551115123125783e-17,5.551115123125783e-17
MDG,马达加斯加,450,2003,0.4071280323054925,0.2707810563412253,0.3246442449695837,0.5080562478025553,0.5250305801086057,0.40712803230549255,0.27078105634122523,0.3246442449695838,0.5080562478025553,0.5250305801086057,1.0,5.551115123125783e-17,5.551115123125783e-17
MWI,马拉维,454,2003,0.3958812895010627,0.2516319588059118,0.2565027538076578,0.5004043699309828,0.5749860754596985,0.3958812895010627,0.25163195880591177,0.25650275380765786,0.5004043699309827,0.5749860754596986,1.0,0.0,0.0
MLI,马里,466,2003,0.3766906845215453,0.2865974480398774,0.3469949578560463,0.5140973095153921,0.3590730226748654,0.3766906845215453,0.2865974480398773,0.34699495785604634,0.514097309515392,0.3590730226748654,1.0,0.0,0.0
MUS,毛里求斯,480,2003,0.443450639096919,0.3962600912709952,0.3638506433199914,0.6201673566594404,0.3935244651372489,0.4600065295456675,0.3962600912709951,0.4300742051149857,0.6201673566594403,0.39352446513724887,0.9705882352941176,0.0165558904487485,0.0165558904487485
MOZ,莫桑比克,508,2003,0.385251883629657,0.2525021678770703,0.3057801077189748,0.4132162643815454,0.5695089945410376,0.385251883629657,0.25250216787707025,0.30578010771897485,0.4132162643815453,0.5695089945410378,1.0,0.0,0.0
NAM,纳米比亚,516,2003,0.4834466151613587,0.3786239060548351,0.4359308200147715,0.5207841671968432,0.5984475673789847,0.48344661516135856,0.37862390605483504,0.4359308200147715,0.5207841671968431,0.5984475673789847,1.0,-1.1102230246251565e-16,1.1102230246251565e-16
NER,尼日尔,562,2003,0.3554046298007509,0.246905609044131,0.3055031363501436,0.5177242774060216,0.3514854964027074,0.3554046298007509,0.246905609044131,0.3055031363501437,0.5177242774060213,0.35148549640270743,1.0,0.0,0.0
NGA,尼日利亚,566,2003,0.4047085508863343,0.3048316884454826,0.3781021589173649,0.4917317367541399,0.44416861942835,0.4047085508863343,0.3048316884454825,0.378102158917365,0.49173173675413995,0.44416861942834995,1.0,0.0,0.0
GNB,几内亚（比绍）,624,2003,0.4186279405389281,0.2631096052887723,0.3051398731034958,0.4563791644653113,0.6498831192981331,0.41862794053892816,0.26310960528877225,0.3051398731034959,0.45637916446531124,0.6498831192981331,1.0,5.551115123125783e-17,5.551115123125783e-17
RWA,卢旺达,646,2003,0.3823103614309065,0.2410348640591375,0.3912233750104566,0.4960459018267896,0.4009373048272424,0.38231036143090646,0.24103486405913743,0.3912233750104566,0.4960459018267895,0.4009373048272423,1.0,-5.551115123125783e-17,5.551115123125783e-17
STP,圣多美和普林西比,678,2003,0.3867612656193221,0.2871644533147571,0.3344329769129567,0.522486566461093,0.4029610657884817,0.4019785967684396,0.287164453314757,0.39530230150942697,0.5224865664610929,0.4029610657884817,0.9705882352941176,0.015217331149117497,0.015217331149117497
