GDP per capita growth (annual %)_x,Merchandise exports (% of GDP),Final consumption expenditure (% of GDP),"Inflation, GDP deflator (annual %)","Agriculture, forestry, and fishing, value added per worker (constant 2015 US$)_x","Industry (including construction), value added per worker (constant 2015 US$)_x","Services, value added per worker (constant 2015 US$)_x","Current account balance, percent of GDP (Percent of GDP)(IMF)","Employment to population ratio, 15+, total (%) (modeled ILO estimate)",gini,Proportion of seats held by women in national parliaments (%)_x,Prevalence of undernourishment (percent) (3-year average),"Life expectancy at birth, total (years)_pct_change",Labor force(% of total population),Population growth (annual %),Mean years schooling,Scientific and technical journal articles,"Prevalence of HIV, total (% of population ages 15-49)_x",Domestic general government health expenditure (% of GDP),"Mortality caused by road traffic injury (per 100,000 population)_x",People using at least basic drinking water services (% of population)_x,Individuals using the Internet (% of population)_x,Mobile cellular subscriptions (per 100 people),Access to electricity (% of population)_x,Agricultural land (% of land area),Arable land (% of land area),Adjusted savings: mineral depletion (% of GNI),Adjusted savings: net forest depletion (% of GNI),Renewable internal freshwater resources per capita (cubic meters)_x,Energy intensity level of primary energy (MJ/$2017 PPP GDP)_x,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)_x",Adjusted savings: energy depletion (% of GNI),Energy consumption per capita (million Btu per person),"Solar, tide, wave, fuel cell electricity installed capacity (million kilowatts)_per_capita",Biomass and waste electricity net generation (million metric tons of oil equivalent)_per_capita,Forest area (% of land area)_x,Wetland area（% of land area),"Terrestrial barren land|1000 HA|ECCCT|Terrestrial Barren Land|Environment, Climate Change, Climate Indicators, Land Cover Accounts, Terrestrial Barren Land|Climate neutral(% of land area)",CO2 emissions (metric tons per capita)_x,PM2.5 exposure/Ambient particulate matter pollution,Lead exposure,Terrestrial biome protection (global weights),Species Protection Index,Alpha-3 code,CountryName_CN
1.576390941,0.31310706440254527,75.89487591,0.508004101,2614.34869,43862.92853,17942.55204,-6.905054782,50.724,,10.76923077,22.8,0.011993189796748682,0.4236032765557658,1.422628471,9.56,308.55,19.7,4.37294102,26.4,91.474948,61.3865,160.662,70.1,45.63372329,0.458772255,0.045415606,0.290824015,1029.122891,2.92,80.25750377,0.230326031,33.38138275820866,2.529927108083203e-05,0.0,27.12579182,1.3308630211917492,1.5853757521218215,2.5492595340731867,12.6754457818158,515.78268119741,26.220772520495,93.72,BWA,博茨瓦纳
-10.03323832,0.284888256673497,84.68672506,4.378866817,2000.68219,39279.31924,19044.73982,-9.806311123,48.415,,10.76923077,22.8,0.007086813464945552,0.4114672931247131,1.439410358,9.541,324.27,19.0,4.48994827,,91.54613652,69.523,161.859,71.8,45.63372329,0.458772255,0.051964154,0.33519198,1014.415692,2.89,67.12810903,0.187699537,31.707448402971032,2.4937719103222713e-05,0.0,26.91705045,1.3306689252377677,1.5863638769784552,2.301503873799925,11.0116396500017,508.59156144763,26.220772520495,93.72,BWA,博茨瓦纳
10.25964721,0.3957294871381964,74.83555081,8.381543871,2111.646374,42651.63397,19621.57374,-1.764905311,49.208,,10.76923077,22.9,-0.06416037136141217,0.4314126393278036,1.491301064,9.521,386.48,18.2,4.82830048,,91.61103103,78.738,173.252,73.7,45.63372329,0.458772255,0.189620022,0.312892463,999.3999436,2.68,70.8844206,0.353486763,32.961502438353634,2.6105159360566845e-05,0.0,26.70830907,1.3306512801510415,1.5868932295802232,2.4613225613288026,11.5301932668461,493.78123481548,26.220772520495,93.72,BWA,博茨瓦纳
3.823630843,0.4097701042779423,68.46846305,14.61767672,2086.684723,45662.88972,20071.53036,-0.595044524,49.361,,11.11111111,22.5,0.08603067785097074,0.436688181280155,1.588480219,9.521,392.69,17.4,4.30745316,,91.67030146,80.3696,178.205,75.9,45.63372329,0.458772255,,,983.650096,,81.91389665,,40.95279672466407,2.569376021561569e-05,0.0,26.4995677,1.3317099853545782,1.5893282515483564,3.1764530425936885,11.0794221529011,,26.220772520495,93.72,BWA,博茨瓦纳
1.52893818,0.2968894307516017,72.18424435,1.739003859,1927.77263,43004.89885,19327.41904,1.488076729,52.313,,11.11111111,24.0,0.0060219057731749626,0.4623565262127436,1.64031664,9.521,,16.6,4.72067308,,91.72365508,81.36,179.027,76.0,45.63372329,0.458772255,,,,,,,32.08361573643345,4.031861381380219e-05,0.0,26.29082632,0.0,,2.3894579134149705,,,26.220772520495,93.72,BWA,博茨瓦纳
-0.469619803,0.0444801947052229,106.1373827,13.71640679,442.8146084,5233.396393,4353.962723,-4.187202012,79.277,,14.40677966,,0.01873280551063705,0.42781667876277535,2.5056866,3.847,3.58,3.1,1.69244206,30.2,50.60763707,0.106001,0.50368,2.8,72.07943925,37.96728972,0.067180458,18.98310094,1516.347081,10.95,6.089891355,0.0,0.604715394190188,0.0,0.0,7.552180685,0.9384735202492211,0.0,0.060292130445038825,36.0472258712051,936.18052750871,5.96651187175547,28.56,BDI,布隆迪
1.542047071,0.03634625539046195,108.3535608,1.027858574,450.8750251,4656.95502,3764.362465,-0.397990063,78.474,,18.43575419,,0.029169844771073317,0.42766992197689024,2.820219489,4.215,0.93,2.8,1.5355022,29.3,51.31358647,0.118228,0.762002,3.1,71.41744548,38.39563863,0.150244565,24.55668103,1474.180159,10.7,6.395962078,0.0,0.5407184420295671,0.0,0.0,7.552180685,0.9380841121495328,0.0,0.05861551329898074,30.9142170817354,895.59193011123,6.10141983908415,29.46,BDI,布隆迪
-4.295388278,0.04842896293843057,106.744694,11.94574864,422.4570389,4130.065487,3379.639218,-3.04630146,77.678,,18.43575419,,0.021492668856662123,0.4272641205914282,3.159092771,4.603,4.42,2.6,1.35508084,29.8,52.02244474,0.201273,0.908684,3.4,71.37850467,38.55140187,0.060176306,41.35144304,1428.337361,10.32,6.352932452,0.0,0.427290554693649,0.0,0.0,7.552180685,0.9369158878504672,0.0,0.05679273802617407,27.9135538795659,861.03027600584,6.10141983908415,29.46,BDI,布隆迪
0.997721141,0.05135167870102836,107.3235245,13.14615933,407.3480692,3641.338579,2964.952845,-3.536558154,76.826,,18.43575419,,0.02392297586132508,0.42721008894413853,3.727692861,4.992,5.02,2.4,2.3681941,29.7,52.73414593,0.34906,1.37553,3.7,71.96261682,38.35669782,0.073506872,31.28433889,1376.073501,10.01,6.697368814,0.0,0.499145689207577,0.0,0.0,7.552180685,0.9373052959501558,0.0,0.054714652146127515,33.7540680319717,840.18387585074,6.10141983908415,29.46,BDI,布隆迪
-2.778948028,0.051919542469236864,104.4963931,18.84158948,369.2474835,3482.749265,2738.090569,-0.51007909,75.95,,30.50847458,,0.016010111649462866,0.42535387098887234,3.714265528,5.308,4.3,2.2,2.06248069,29.9,53.44863648,0.542143,2.01653,3.2,70.83333333,37.22741433,0.095282238,26.97935322,1325.900034,9.49,6.795763945,0.0,0.402626648878231,1.3179920812399775e-07,0.0,7.552180685,0.935747663551402,0.0,0.0527196832495991,33.1528609861247,812.24521708186,6.10141983908415,29.46,BDI,布隆迪
1.684736425,0.04554824497672476,109.2870295,2.845666334,372.920077,3469.373488,2670.27107,-10.48704481,74.981,33.36,30.50847458,,0.017133809586639792,0.4216060243489741,3.601641763,6.546,5.63,2.0,2.36401343,33.1,54.16619325,0.657593,2.54273,2.7,70.95015576,36.56542056,0.230570855,23.79282767,1278.995599,9.06,7.163673499,0.0,0.466111193315324,0.0,0.0,7.552180685,0.9365264797507789,0.0,0.05085469580183044,27.7163827533441,785.76085698386,6.10141983908415,29.46,BDI,布隆迪
-0.31118752,0.043503927641872615,110.0135493,8.281178548,324.0087156,3394.138212,2864.634622,-8.207276151,75.809,,30.50847458,,0.016122456543493424,0.4237966672849887,3.698171675,7.192,4.48,1.9,2.46383238,33.4,54.88641295,0.7,3.30806,4.7,71.06697819,36.68224299,0.24430084,32.15078385,1232.560071,8.8,7.410425778,0.0,0.7257279379028441,0.0,0.0,7.552180685,0.9415887850467288,0.0,0.02565535513045166,35.9482377734719,750.62712705684,6.10141983908415,29.46,BDI,布隆迪
0.668760371,0.035363402391413605,112.7910162,24.16011378,308.8857889,3186.848666,2850.249712,-16.09073437,76.607,,30.50847458,,0.0136599066238694,0.42642990760127664,4.125532069,7.784,2.54,1.8,1.5591383,33.0,55.60989972,0.81,5.65018,4.8,71.18380062,36.79906542,0.263349389,32.74537226,1182.745043,8.43,7.774184454,0.0,0.432084661216696,0.0,0.0,7.552180685,0.9411993769470406,0.0,0.04702763590781031,34.1974409103233,725.14207169762,6.10141983908415,29.46,BDI,布隆迪
-1.339951055,0.03773595464501418,103.9729976,10.11646941,290.4877486,3253.56363,2706.987117,-9.078064646,76.891,,31.3559322,,0.015131069969953614,0.4295714202372333,5.066136077,8.375,3.33,1.7,2.08079624,33.0,56.33558253,0.9,10.2904,5.4,71.30062305,36.91588785,0.191561005,30.35488789,1124.318061,8.13,8.068598714,0.0,0.410387070428954,0.0,0.0,7.552180685,0.9411993769470406,0.0,0.02235224773085569,30.8295288755536,718.1250320543,6.10141983908415,29.46,BDI,布隆迪
0.287652254,0.0497014176997728,102.9396209,8.957514676,280.9274985,3019.265817,2692.95823,-14.8111211,77.156,,32.0754717,,0.011803906277693121,0.4305601355908487,4.681010573,8.764,12.37,1.6,1.9852922,33.2,57.06471606,1.0,17.8962,5.3,71.37850467,36.99376947,0.136723436,23.79115659,1072.901411,7.98,8.47959191,0.0,0.568766245157872,1.0665023968574867e-06,4.5851349801587893e-07,7.552180685,0.9384735202492211,0.0,0.021330047937149734,33.7019677415559,713.66795849585,6.10141983908415,29.46,BDI,布隆迪
0.368535841,0.05501354836098806,109.0546241,8.372378816,269.3237009,2876.786907,2667.998454,-12.68367639,77.307,,30.47619048,,0.0125420403587444,0.42904408715475584,3.577698548,8.916,10.02,1.6,3.47107577,33.0,57.79689017,1.11,19.7015,6.2,71.69003115,38.94080997,0.287567571,24.79855282,1035.19477,7.89,8.820846976,0.0,0.6705079689476231,1.0290206460644386e-06,5.308790948971071e-07,8.219626168,0.9232866043613708,0.0,0.027266012950430633,34.0848621873021,710.79713268421,6.10789679757998,29.48,BDI,布隆迪
0.762376964,0.05757491791289378,108.2505806,14.02941461,271.0116922,2892.735427,2556.212942,-11.22097548,77.448,,30.47619048,,0.012057989066500463,0.42720355856423,3.568521478,9.067,10.65,1.5,2.66949105,33.8,58.53169294,1.22,22.3128,6.5,72.42990654,39.99221184,0.31770173,17.16398102,998.9049777,7.48,9.210995788,0.0,0.599966852898151,9.929472939604576e-07,5.122685951096551e-07,8.887071651,0.919392523364486,0.0,0.02321610534694174,33.7403912698429,704.07479674401,6.10789679757998,29.48,BDI,布隆迪
1.222077624,0.0383419217375315,113.7800639,8.229642646,285.8609784,2778.166775,2452.853439,-10.54114375,77.59,,30.47619048,,0.011589545477855179,0.4252536630425235,3.591867093,9.164,14.28,1.4,1.54086971,33.8,59.27001889,1.26422,24.3007,6.9,73.48130841,41.04361371,0.162386389,17.50302288,963.6623614,7.55,9.664538299,0.0,0.636707268440259,2.8737446166381578e-06,5.765609718419966e-07,9.554517134,0.9182242990654204,0.0,0.0271726675084184,34.459258957234,694.38503217582,7.93080606174601,34.6,BDI,布隆迪
0.765722878,0.04878361298480345,111.3981715,5.302267341,271.3345403,2772.452116,2526.068839,-15.84751927,77.697,38.62,30.47619048,,0.009885263353554441,0.42305990350733835,3.394476867,9.274,12.91,1.4,2.78679872,33.6,60.01080021,1.04239,29.5678,7.0,74.53271028,42.09501558,0.195973678,17.24082365,931.5000252,7.07,10.07478906,0.0,0.5690176926354931,2.777833077232556e-06,4.777013028379731e-07,10.22196262,0.9182242990654204,0.0,0.022153999639807645,30.7065457242297,687.24961107438,7.93080606174601,34.6,BDI,布隆迪
-2.638432078,0.043052333414553515,108.0565938,5.991542574,250.1416436,2715.895027,2635.780994,-12.77169027,78.337,,36.36363636,,0.0057392410146575035,0.42094286712565104,2.268517293,9.295,12.5,1.3,2.4195447,34.4,60.75459869,2.0,45.2379,7.9,75.58411215,43.14641745,0.108489962,15.38979519,910.6066668,7.34,10.03403396,0.0,0.566553311338564,2.8060444006741747e-06,4.6698655858296564e-07,10.8894081,0.9182242990654204,0.0,0.03531886621323403,33.046374203858,680.94280248941,7.93080606174601,34.6,BDI,布隆迪
1.438423112,0.04774467294779669,102.0558667,6.338131817,254.3610224,2676.222394,2578.655145,-12.51842933,78.843,,36.36363636,,0.011346432195917355,0.4178709440523385,1.72186004,9.264,11.72,1.2,2.23587942,34.8,61.50131525,2.2,47.6697,8.5,76.63551402,44.19781931,0.118466516,18.94671647,895.0615115,7.52,10.35514058,0.0,0.621459672045789,3.647865006929609e-06,5.049159875655849e-07,10.8894081,0.913551401869159,0.0,0.03836826193734907,32.5611129548061,672.93182769748,7.93080606174601,34.6,BDI,布隆迪
1.419763039,0.0607481443080701,97.52207864,13.27210965,242.8260036,2730.927876,2749.147879,-13.19127103,79.093,,36.36363636,,0.009146391616904337,0.4168887824394039,2.350486271,8.735,13.19,1.2,2.01362443,34.9,62.25085471,2.66075,51.4533,9.3,77.68691589,45.24922118,0.207223632,18.22757413,874.2685388,7.58,10.75193482,0.0,0.7174396448086701,4.432176488920167e-06,4.931863978206902e-07,10.8894081,0.912772585669782,0.0,0.04526889232609487,27.2165588402841,665.97528970465,7.93080606174601,34.6,BDI,布隆迪
2.209507819,0.061783241290857195,95.32475306,-1.538257229,269.8165495,2999.359753,2494.697499,-13.36696815,79.126,,36.36363636,,0.007514874887929013,0.4181440684497404,3.018981828,8.538,20.41,1.1,2.0575192,35.2,63.00311053,4.0,53.2737,9.5,78.73831776,46.30062305,0.0,13.40334337,848.2689664,7.69,11.32632949,0.0,0.8998712226060691,4.300369511358288e-06,4.1326701067065014e-07,10.8894081,0.9123831775700936,0.0,0.05732418023573783,26.8826581073733,659.74539202156,7.93080606174601,34.6,BDI,布隆迪
1.084941769,0.06268380008917857,93.81113368,0.293494889,269.2452797,3011.360696,2392.195121,-13.68918136,78.909,,36.36363636,,0.006051192440863495,0.41985686887736084,3.283675314,8.421,29.9,1.1,2.27763605,35.5,63.75799088,6.1,53.2996,9.8,79.78971963,47.35202492,0.0,13.08976571,820.8669269,7.6,11.83140926,0.0,0.887956663148532,4.1614526113359934e-06,3.7886878241363597e-07,10.8894081,0.9116043613707164,0.0,0.055322840597760846,33.314630881201,655.83839155271,7.93080606174601,34.6,BDI,布隆迪
-2.569100076,0.05018824804803397,87.20119574,15.84943514,228.8201207,3101.717856,2483.448174,-10.728641,77.737,,38.21138211,,0.006256030878095897,0.41663358969570985,2.908653025,8.305,35.24,1.0,2.1569612,,64.40287162,9.17302,52.5571,9.1,80.8411215,48.40342679,0.0,13.77195402,797.3346513,7.74,11.86766588,0.0,0.9746894809541652,4.042153799038063e-06,3.748224821685537e-07,10.8894081,0.913551401869159,0.0,0.0587301169624942,31.6615774002495,650.33616450833,7.93080606174601,34.6,BDI,布隆迪
0.462596742,0.04744443224630951,85.404949,10.10689269,226.017293,3077.269324,2554.347544,-11.33170447,78.21,37.46,38.21138211,,-0.00747974236442972,0.42300158397517224,2.724255395,8.191,26.93,0.9,2.22447824,,65.04930339,10.9847,59.7008,10.2,81.89252336,49.45482866,0.0,13.91634193,775.9064241,7.48,12.2518311,0.0,0.9300966916405692,6.941508764696041e-06,3.846446051156914e-07,10.8894081,0.9116043613707164,0.0,0.05823154574828346,30.8138237190718,648.69867778069,7.93080606174601,34.6,BDI,布隆迪
-0.413741364,0.05128595756566225,86.84421305,15.04938613,221.7896782,3039.187319,2540.995117,-15.24216194,78.385,,38.21138211,,0.012576287016312193,0.4272494975451346,2.705850089,8.191,27.99,0.9,1.58512878,,65.69755974,11.0009,56.26,10.3,82.8079634,50.37026869,,,755.1930596,7.4,12.53579194,,1.047862589714826,6.7562003339514755e-06,3.8118834697397674e-07,10.8894081,0.9116043613707164,0.0,0.06514663026626111,30.3467486489017,,7.93080606174601,34.6,BDI,布隆迪
0.476410171,0.06120755065088765,81.6911321,18.99136927,215.4737266,2996.597818,2568.406331,-18.29977606,78.082,,38.21138211,,0.012229254794694944,0.4305313215651469,2.72764441,8.191,,0.8,1.34036565,,65.80698817,11.0784,63.1631,11.6,83.88655763,51.44886293,,,,,,,0.965481369467146,7.304895375635983e-06,3.768647655581488e-07,10.8894081,0.0,,0.06014671319885021,,,7.93080606174601,34.6,BDI,布隆迪
1.61992408,0.15967520330500787,82.27577274,2.469358915,860.6938858,6965.834085,4973.772655,-3.173944692,75.796,42.14,5.555555556,24.2,0.004874573474821009,0.4528321322264817,2.626432559,7.226,152.21,5.6,0.7802825,27.5,56.66763818,0.277051,2.72573,46.2,19.37763111,12.60815299,0.013643519,2.209240574,17832.07671,5.7,18.07729227,2.998368413,3.727939144673597,0.0,0.0,45.54121766,0.8679317128895093,0.004336696917771996,0.2090206793302716,19.3588655470245,914.64600317891,4.32901609756036,11.0,CMR,喀麦隆
1.712959815,0.14512068325008176,83.06801183,2.77449285,854.7068356,7896.910723,4701.285041,-3.537905656,76.367,,8.888888889,22.0,0.006045001679167106,0.4542890388163755,2.681248158,7.003,191.66,5.7,0.89175522,27.7,57.49555661,0.360872,4.46094,44.0,19.37763111,12.60815299,0.021504919,2.333097061,17360.30739,5.71,18.43268383,2.458453141,3.712966560322167,0.0,0.0,45.39376785,0.8718876266632819,0.004336696917771996,0.20349078263063727,19.9378350056685,913.12367885647,4.32901609756036,11.01,CMR,喀麦隆
2.61581879,0.14295272165869333,83.27463376,1.952914449,857.7412666,7976.270536,4692.041127,-3.74372948,76.985,,8.888888889,19.6,0.006138496346574707,0.4555730881899762,2.727471335,7.13,212.67,5.6,0.8576715,27.4,58.30477687,0.587623,6.66446,45.1,19.37763111,12.60815299,0.005975397,2.851734888,16893.20893,5.67,18.98162915,1.803247261,3.83112325443214,6.187988619051332e-08,0.0,45.24631804,0.8721626367117258,0.004315542298660912,0.21039161304774529,18.7846426967031,903.29847623665,4.32901609756036,11.01,CMR,喀麦隆
4.147820576,0.13157185943526548,81.87478069,0.139487835,907.9266889,8488.710349,4704.637368,-2.210650602,77.627,,8.888888889,16.8,0.0059904521408955524,0.4565453138128942,2.747415041,7.174,212.83,5.6,0.70553547,27.8,59.09587222,0.976075,9.21627,47.1,19.4834042,12.60815299,0.007085879,2.005313773,16435.40012,5.49,19.85364195,2.114789865,3.814013679657104,6.020293083520068e-08,0.0,45.09886823,0.8725857290939477,0.0033212752004400164,0.2046899648396823,20.324639912421,888.35278447645,4.70246311294601,12.19,CMR,喀麦隆
-0.550411135,0.14664385817200054,81.83584306,1.357141959,844.1683149,8298.346229,4618.949618,-2.540058217,78.167,,8.888888889,13.8,0.005973102715379763,0.4572611214064592,2.755738484,7.14,283.86,5.5,0.65208685,28.3,59.86764538,1.40265,13.1922,47.2,19.48975059,12.61449938,0.011013795,2.143875988,15988.66714,5.47,19.84103359,4.305707547,3.589075726611164,5.856654629679628e-08,0.0,44.95141842,0.8744261809566118,0.0029193374373294406,0.19912625740910736,19.4771245526248,879.29576812992,5.89174262981964,16.9,CMR,喀麦隆
0.995178502,0.17101445594736778,80.97038621,2.299674978,821.3958097,8356.028873,4535.517015,0.925460105,78.698,,8.888888889,11.2,0.007230802855893836,0.4578339408311158,2.74855128,6.935,316.33,5.4,0.64810383,28.1,60.62115124,2.02874,17.8682,49.0,19.48975059,12.61449938,0.028222894,2.343786468,15555.19482,4.88,20.59689429,5.028517863,4.479559116083937,5.697873559285548e-08,3.150243075670781e-05,44.80396861,0.8865054684690401,0.003025110532884855,0.21875476722562615,18.3763089161792,872.04505595038,5.89262861322851,16.9,CMR,喀麦隆
1.440565001,0.17677849084053007,80.8799576,0.490708035,841.8308284,7904.84563,4630.695317,1.19555212,79.223,42.82,13.88888889,9.1,0.007395887958626446,0.4584430846582163,2.806278246,7.577,301.64,5.2,0.56892991,28.1,61.35652724,2.93,25.1303,48.2,19.48975059,12.61449938,0.02810776,2.960373421,15124.74088,4.41,21.48824322,4.90756493,4.3598839060643,1.1080396252698631e-07,3.6204218178575657e-06,44.6565188,0.8949884707325844,0.0030039559137737724,0.2391050075302373,19.5690236828594,860.13945408457,7.118116678131,23.83,CMR,喀麦隆
-0.054684354,0.1891024045180653,83.15363189,4.940536812,890.9801422,7623.788377,4706.48121,-1.629291654,77.304,,13.88888889,7.3,0.007287740082570382,0.4494989139690329,2.862584533,7.941,318.54,5.1,0.55071974,28.4,62.07391399,3.4,33.1693,50.6,19.59552368,12.61449938,0.030413594,2.950510818,14697.92058,4.33,22.10015917,6.480466858,4.194657442748047,1.0767707387121046e-07,3.5645462959700342e-06,44.50906899,0.9024983605170188,0.0030039559137737724,0.22285036709268025,20.5361323448981,848.41077911317,7.36226751343638,24.96,CMR,喀麦隆
-0.318334275,0.12716155710222674,84.45159141,3.603515184,936.4169853,7347.102519,4721.178447,-4.020971113,75.254,,13.88888889,5.9,0.006593484924085846,0.4397212217616284,2.865392227,8.337,344.09,5.0,0.44800821,28.5,62.77305843,3.84,41.8758,51.7,19.70129678,12.61449938,0.043661994,2.581544455,14282.74413,4.56,22.67017792,2.846448453,4.564100720061342,5.231774407561714e-07,3.1939465414706536e-06,44.36161917,0.9044234308561272,0.0030039559137737724,0.2531778686106824,19.0720710211696,839.62391612618,7.4881671959059,26.49,CMR,喀麦隆
0.000136421,0.14097972346726978,84.27236076,0.688187083,1011.167992,7030.256864,4752.343214,-3.116023035,73.097,,13.88888889,4.9,0.008479977339517886,0.42916166744610273,2.857661467,8.644,355.08,4.8,0.4063552,28.9,63.45451149,4.3,43.9121,52.8,20.51998054,13.11586385,0.053399164,2.679133646,13880.36831,4.47,23.32739198,3.633473094,5.173160452857902,5.084383995864159e-07,2.57935215497599e-06,44.21416936,0.9064965835290136,0.0027924097226629434,0.29550285117001335,18.8097774341423,828.00743889787,7.87000223946105,27.08,CMR,喀麦隆
0.496174365,0.14746541735144722,84.33021354,2.589044247,1057.765039,6584.435447,4762.20218,-2.445885113,72.237,,13.88888889,4.3,0.009075748266479389,0.4239145971709401,2.828422971,8.95,402.04,4.7,0.5729565,29.0,64.11805101,5.0,51.831,53.7,20.62575363,13.11586385,0.082783165,2.776191407,13493.27294,4.53,24.11567385,4.573927153,5.332166393289008,9.885181638235567e-07,2.592416507594488e-06,44.0957035,0.91091789892323,0.002877028199107275,0.3131714750331944,18.7364465101751,818.62699342169,7.87000223946105,27.08,CMR,喀麦隆
1.723811615,0.14173407945138655,84.28182687,1.942285364,1115.033462,6631.645584,4641.299825,-3.170060372,71.371,,13.88888889,4.1,0.011968964197488052,0.4185317216934607,2.813047184,9.441,408.48,4.5,0.64008772,28.6,64.76383682,7.5,62.9907,55.2,20.62575363,13.11586385,0.074593087,2.997427732,13118.98986,4.53,25.23125979,4.621399586,5.2528324386661,1.4416472376669362e-06,2.6444661269704854e-06,43.97723763,0.912271794546339,0.002877028199107275,0.2833905575661996,19.3891283392565,811.7242342237,9.09647597169719,28.08,CMR,喀麦隆
2.087147191,0.1338625725583248,83.74477304,3.053459169,1187.689499,6448.998465,4627.347968,-3.344599905,70.475,,31.11111111,4.2,0.009626955475330767,0.413165014949742,2.80909371,9.693,468.51,4.3,0.4803811,28.7,65.39168973,10.0,73.1912,56.3,20.62575363,13.11586385,0.048114768,3.133043251,12755.59312,4.51,26.49169473,3.690895463,4.305987143435447,1.8689513725018194e-06,2.7319151606639374e-06,43.85877176,0.912948742357894,0.002877028199107275,0.23476766920644696,18.7631857086556,799.09230503089,9.09647597169719,28.08,CMR,喀麦隆
2.568734064,0.14139842190488644,83.8846039,2.01421263,1272.873874,6208.020559,4645.096171,-3.853003199,69.551,46.64,31.11111111,4.5,0.006810829218457437,0.4083642654114415,3.02592195,9.946,565.1,4.1,0.58977377,28.9,66.0018144,16.2149,77.24,56.8,20.62575363,13.11586385,0.033794186,3.217178235,12375.40001,4.63,28.00697149,3.298728879,5.526295476451298,2.7198681335399042e-06,2.8063987607981597e-06,43.7403059,0.910769816589452,0.002877028199107275,0.3164806261752947,18.3210277650405,786.79915145652,9.45320627395033,29.42,CMR,喀麦隆
2.401233687,0.1259848072964981,85.31199208,0.309791678,1337.627423,6380.487432,4598.072354,-3.6438459,68.65,,31.11111111,4.8,0.009419922205310183,0.4044369618722394,3.13934346,10.17,596.57,3.9,0.36383638,29.0,66.59440636,18.3,79.7801,58.6,20.62575363,13.11586385,0.034748495,3.634058973,11992.92865,4.61,29.5941134,1.771693092,5.405945387792826,3.250830477361612e-06,1.3220592904820868e-06,43.62184003,0.910769816589452,0.002877028199107275,0.3198216108972055,21.9292572051058,778.33510631222,9.66630625071895,29.98,CMR,喀麦隆
1.457117227,0.09773960659644036,82.92061917,0.661808977,1374.063899,6522.402271,4613.75416,-3.068060297,67.747,,31.11111111,5.4,0.01015296463216453,0.3999693700405655,2.989332251,10.11,673.48,3.7,0.36593068,29.5,67.16966871,20.6,79.8046,59.8,20.62575363,13.11586385,0.042678414,3.74377652,11639.72568,4.52,30.93644149,1.446899276,5.1029171663854545,3.83727220086875e-06,1.3564447441436938e-06,43.50337416,0.9113833005436736,0.002877028199107275,0.29505926321559744,20.6139563598385,756.7375547385,9.66630625071895,29.98,CMR,喀麦隆
0.647004976,0.08956039136546153,83.05168704,1.025141161,1414.178777,6483.009522,4660.132657,-2.631028453,66.832,,31.11111111,6.0,0.008690892806793471,0.3951806820461742,2.834997982,9.868,795.89,3.5,0.14120807,29.7,67.72716535,23.203,83.4503,60.9,20.67014808,13.11586385,0.032459807,3.81933537,11314.37334,4.41,32.0319555,1.999318672,4.88830791184282,4.80757255673464e-06,1.3648562638368466e-06,43.38490829,0.9113198366863404,0.002877028199107275,0.2688546642219331,20.7327607418078,739.05074041489,9.66630625071895,29.98,CMR,喀麦隆
