Alpha-3 code,Country,CountryName_CN,Numeric,score_2001,score_2021,Region,raw_2001,raw_2021,score_change_observed,score_change_for_index,raw_change,sustainability_status_observed,endpoint_data_status,raw_status,sustainability_direction_note,weighted_global_contribution_to_sdi_change,weighted_internal_contribution_to_subsystem_change,一级指标,二级指标,三级指标,Variables,类型,来源,two_stage_internal_weight,two_stage_global_weight,dimension_en,subdimension_en,indicator_en,direction_en
CMR,Cameroon,喀麦隆,120,0.4186037927723738,0.4154475776026137,C,2.626432559,2.654960766,-0.0031562151697601126,-0.0031562151697601126,0.028528206999999917,Deteriorated,Observed both endpoints,Increased,Negative indicator: raw decrease is improvement,-5.301311280645329e-05,-0.0002120524512258135,社会,人口状况,人口增长率,Population growth (annual %),负向,世界银行WDI数据库,0.0671856764575181,0.0167964191143795,Social,Population conditions,Population growth (annual %),Negative
COD,"Congo, Dem. Rep.",刚果（金）,180,0.3587908309322552,0.3509532186946056,C,3.167066345,3.237908481,-0.007837612237649616,-0.007837612237649616,0.070842136,Deteriorated,Observed both endpoints,Increased,Negative indicator: raw decrease is improvement,-0.0001316438199995527,-0.0005265752799982116,社会,人口状况,人口增长率,Population growth (annual %),负向,世界银行WDI数据库,0.0671856764575181,0.0167964191143795,Social,Population conditions,Population growth (annual %),Negative
COG,"Congo, Rep.",刚果（布）,178,0.2916850609118007,0.4443031365541208,C,3.773617925,2.394142883,0.1526180756423201,0.1526180756423201,-1.3794750419999997,Improved,Observed both endpoints,Decreased,Negative indicator: raw decrease is improvement,0.0025634371629184817,0.010253748651673944,社会,人口状况,人口增长率,Population growth (annual %),负向,世界银行WDI数据库,0.0671856764575181,0.0167964191143795,Social,Population conditions,Population growth (annual %),Negative
COM,Comoros,科摩罗,174,0.4816304333251502,0.490528940271371,E,2.056751168,1.976319881,0.008898506946220797,0.008898506946220797,-0.08043128699999991,Improved,Observed both endpoints,Decreased,Negative indicator: raw decrease is improvement,0.00014946305216094173,0.0005978522086437679,社会,人口状况,人口增长率,Population growth (annual %),负向,世界银行WDI数据库,0.0671856764575181,0.0167964191143795,Social,Population conditions,Population growth (annual %),Negative
CPV,Cape Verde,佛得角,132,0.5402218818233112,0.6669127923178433,W,1.527158323,0.382032175,0.12669091049453207,0.12669091049453207,-1.1451261480000001,Improved,Observed both endpoints,Decreased,Negative indicator: raw decrease is improvement,0.0021279536306485006,0.008511814522594016,社会,人口状况,人口增长率,Population growth (annual %),负向,世界银行WDI数据库,0.0671856764575181,0.0167964191143795,Social,Population conditions,Population growth (annual %),Negative
DJI,Djibouti,吉布提,262,0.3595343344855234,0.5495670875554786,E,3.16034601,1.442689442,0.19003275306995515,0.19003275306995515,-1.717656568,Improved,Observed both endpoints,Decreased,Negative indicator: raw decrease is improvement,0.003191869766022354,0.012767479064089437,社会,人口状况,人口增长率,Population growth (annual %),负向,世界银行WDI数据库,0.0671856764575181,0.0167964191143795,Social,Population conditions,Population growth (annual %),Negative
ERI,Eritrea,厄立特里亚,232,0.3934564269464,0.5128997580224234,E,2.85373305,1.774115885,0.1194433310760234,0.1194433310760234,-1.0796171650000002,Improved,Observed both endpoints,Decreased,Negative indicator: raw decrease is improvement,0.002006220249170478,0.008024880996681926,社会,人口状况,人口增长率,Population growth (annual %),负向,世界银行WDI数据库,0.0671856764575181,0.0167964191143795,Social,Population conditions,Population growth (annual %),Negative
ETH,Ethiopia,埃塞俄比亚,231,0.3735666766919988,0.4135076365487505,E,3.033511323,2.672495388,0.03994095985675172,0.03994095985675172,-0.36101593499999973,Improved,Observed both endpoints,Decreased,Negative indicator: raw decrease is improvement,0.0006708651015846089,0.00268346040633844,社会,人口状况,人口增长率,Population growth (annual %),负向,世界银行WDI数据库,0.0671856764575181,0.0167964191143795,Social,Population conditions,Population growth (annual %),Negative
GAB,Gabon,加蓬,266,0.4180028629693056,0.454041056775497,C,2.631864207,2.306124358,0.03603819380619139,0.03603819380619139,-0.3257398490000001,Improved,Observed both endpoints,Decreased,Negative indicator: raw decrease is improvement,0.0006053126072940259,0.0024212504291761076,社会,人口状况,人口增长率,Population growth (annual %),负向,世界银行WDI数据库,0.0671856764575181,0.0167964191143795,Social,Population conditions,Population growth (annual %),Negative
GHA,Ghana,加纳,288,0.4145464923438112,0.4924400515312688,W,2.663105441,1.959045844,0.0778935591874576,0.0778935591874576,-0.7040595969999999,Improved,Observed both endpoints,Decreased,Negative indicator: raw decrease is improvement,0.0013083328664232638,0.005233331465693064,社会,人口状况,人口增长率,Population growth (annual %),负向,世界银行WDI数据库,0.0671856764575181,0.0167964191143795,Social,Population conditions,Population growth (annual %),Negative
GIN,Guinea,几内亚,324,0.5642680321640734,0.4319163087312429,W,1.309811432,2.506104194,-0.13235172343283047,-0.13235172343283047,1.1962927620000001,Deteriorated,Observed both endpoints,Increased,Negative indicator: raw decrease is improvement,-0.0022230350172882628,-0.008892140069153065,社会,人口状况,人口增长率,Population growth (annual %),负向,世界银行WDI数据库,0.0671856764575181,0.0167964191143795,Social,Population conditions,Population growth (annual %),Negative
GMB,"Gambia, The",冈比亚,270,0.4096909552882774,0.4472233555454903,W,2.706993376,2.367747784,0.03753240025721288,0.03753240025721288,-0.3392455919999997,Improved,Observed both endpoints,Decreased,Negative indicator: raw decrease is improvement,0.0006304099250887925,0.002521639700355174,社会,人口状况,人口增长率,Population growth (annual %),负向,世界银行WDI数据库,0.0671856764575181,0.0167964191143795,Social,Population conditions,Population growth (annual %),Negative
GNB,Guinea-Bissau,几内亚（比绍）,624,0.473965811246687,0.4614630618409473,W,2.126029691,2.239038787,-0.0125027494057397,-0.0125027494057397,0.11300909600000031,Deteriorated,Observed both endpoints,Increased,Negative indicator: raw decrease is improvement,-0.0002100014191008632,-0.0008400056764034542,社会,人口状况,人口增长率,Population growth (annual %),负向,世界银行WDI数据库,0.0671856764575181,0.0167964191143795,Social,Population conditions,Population growth (annual %),Negative
GNQ,Equatorial Guinea,赤道几内亚,226,0.0,0.4397264107173131,C,6.410083232,2.435510716,0.4397264107173131,0.4397264107173131,-3.974572516,Improved,Observed both endpoints,Decreased,Negative indicator: raw decrease is improvement,0.007385829090069768,0.029543316360279123,社会,人口状况,人口增长率,Population growth (annual %),负向,世界银行WDI数据库,0.0671856764575181,0.0167964191143795,Social,Population conditions,Population growth (annual %),Negative
KEN,Kenya,肯尼亚,404,0.3621955401512553,0.4989273780479366,E,3.136292065,1.900408589,0.13673183789668125,0.13673183789668125,-1.2358834760000001,Improved,Observed both endpoints,Decreased,Negative indicator: raw decrease is improvement,0.002296605255592056,0.00918642102236824,社会,人口状况,人口增长率,Population growth (annual %),负向,世界银行WDI数据库,0.0671856764575181,0.0167964191143795,Social,Population conditions,Population growth (annual %),Negative
LBR,Liberia,利比里亚,430,0.3844391828698892,0.4756300151830006,W,2.935237571,2.110987385,0.09119083231311137,0.09119083231311137,-0.824250186,Improved,Observed both endpoints,Decreased,Negative indicator: raw decrease is improvement,0.0015316794389201194,0.006126717755680488,社会,人口状况,人口增长率,Population growth (annual %),负向,世界银行WDI数据库,0.0671856764575181,0.0167964191143795,Social,Population conditions,Population growth (annual %),Negative
LSO,Lesotho,莱索托,426,0.7260858791018955,0.5821653021808647,S,-0.152817947,1.148042669,-0.14392057692103077,-0.14392057692103077,1.300860616,Deteriorated,Observed both endpoints,Increased,Negative indicator: raw decrease is improvement,-0.0024173503291489264,-0.009669401316595721,社会,人口状况,人口增长率,Population growth (annual %),负向,世界银行WDI数据库,0.0671856764575181,0.0167964191143795,Social,Population conditions,Population growth (annual %),Negative
MDG,Madagascar,马达加斯加,450,0.3684346388062391,0.4308907879812778,E,3.079898477,2.515373609,0.06245614917503867,0.06245614917503867,-0.5645248679999999,Improved,Observed both endpoints,Decreased,Negative indicator: raw decrease is improvement,0.0010490396578141568,0.004196158631256634,社会,人口状况,人口增长率,Population growth (annual %),负向,世界银行WDI数据库,0.0671856764575181,0.0167964191143795,Social,Population conditions,Population growth (annual %),Negative
MLI,Mali,马里,466,0.3764984645530091,0.3705965011778582,W,3.007011656,3.060357966,-0.00590196337515092,-0.00590196337515092,0.05334631000000023,Deteriorated,Observed both endpoints,Increased,Negative indicator: raw decrease is improvement,-9.913185044675266e-05,-0.0003965274017870113,社会,人口状况,人口增长率,Population growth (annual %),负向,世界银行WDI数据库,0.0671856764575181,0.0167964191143795,Social,Population conditions,Population growth (annual %),Negative
MOZ,Mozambique,莫桑比克,508,0.4629147264091877,0.3819455565425617,S,2.225917569,2.95777681,-0.080969169866626,-0.080969169866626,0.731859241,Deteriorated,Observed both endpoints,Increased,Negative indicator: raw decrease is improvement,-0.0013599921124232376,-0.005439968449692959,社会,人口状况,人口增长率,Population growth (annual %),负向,世界银行WDI数据库,0.0671856764575181,0.0167964191143795,Social,Population conditions,Population growth (annual %),Negative
MUS,Mauritius,毛里求斯,480,0.6217720509486783,0.7063828073089943,S,0.790047581,0.025272988,0.08461075636031601,0.08461075636031601,-0.7647745930000001,Improved,Observed both endpoints,Decreased,Negative indicator: raw decrease is improvement,0.0014211577254125186,0.005684630901650084,社会,人口状况,人口增长率,Population growth (annual %),负向,世界银行WDI数据库,0.0671856764575181,0.0167964191143795,Social,Population conditions,Population growth (annual %),Negative
MWI,Malawi,马拉维,454,0.4415094514659568,0.4221744533373068,S,2.419394275,2.594158288,-0.019334998128650027,-0.019334998128650027,0.17476401299999988,Deteriorated,Observed both endpoints,Increased,Negative indicator: raw decrease is improvement,-0.00032475873214454917,-0.0012990349285781988,社会,人口状况,人口增长率,Population growth (annual %),负向,世界银行WDI数据库,0.0671856764575181,0.0167964191143795,Social,Population conditions,Population growth (annual %),Negative
NAM,Namibia,纳米比亚,516,0.4780038162858513,0.3824579339548572,S,2.089531215,2.953145564,-0.09554588233099409,-0.09554588233099409,0.8636143490000001,Deteriorated,Observed both endpoints,Increased,Negative indicator: raw decrease is improvement,-0.0016048286842845637,-0.006419314737138265,社会,人口状况,人口增长率,Population growth (annual %),负向,世界银行WDI数据库,0.0671856764575181,0.0167964191143795,Social,Population conditions,Population growth (annual %),Negative
NER,Niger,尼日尔,562,0.3209846860919414,0.3491450110520813,W,3.508786243,3.254252399,0.02816032496013987,0.02816032496013987,-0.254533844,Improved,Observed both endpoints,Decreased,Negative indicator: raw decrease is improvement,0.0004729926204276314,0.0018919704817105289,社会,人口状况,人口增长率,Population growth (annual %),负向,世界银行WDI数据库,0.0671856764575181,0.0167964191143795,Social,Population conditions,Population growth (annual %),Negative
NGA,Nigeria,尼日利亚,566,0.4086507561643284,0.477267470588983,W,2.716395465,2.096186852,0.06861671442465461,0.06861671442465461,-0.620208613,Improved,Observed both endpoints,Decreased,Negative indicator: raw decrease is improvement,0.0011525150937281882,0.004610060374912761,社会,人口状况,人口增长率,Population growth (annual %),负向,世界银行WDI数据库,0.0671856764575181,0.0167964191143795,Social,Population conditions,Population growth (annual %),Negative
RWA,Rwanda,卢旺达,646,0.611070626920585,0.4667849802939565,E,0.886774966,2.190935352,-0.14428564662662852,-0.14428564662662852,1.304160386,Deteriorated,Observed both endpoints,Increased,Negative indicator: raw decrease is improvement,-0.002423482192930109,-0.009693928771720452,社会,人口状况,人口增长率,Population growth (annual %),负向,世界银行WDI数据库,0.0671856764575181,0.0167964191143795,Social,Population conditions,Population growth (annual %),Negative
SEN,Senegal,塞内加尔,686,0.4408926440066493,0.4283333976750844,W,2.424969437,2.538489194,-0.01255924633156491,-0.01255924633156491,0.11351975699999972,Deteriorated,Observed both endpoints,Increased,Negative indicator: raw decrease is improvement,-0.00021095036514569746,-0.0008438014605827912,社会,人口状况,人口增长率,Population growth (annual %),负向,世界银行WDI数据库,0.0671856764575181,0.0167964191143795,Social,Population conditions,Population growth (annual %),Negative
SLE,Sierra Leone,塞拉利昂,694,0.05582242780018698,0.4575254079615071,W,5.905518844,2.274630215,0.4017029801613201,0.4017029801613201,-3.630888629,Improved,Observed both endpoints,Decreased,Negative indicator: raw decrease is improvement,0.006747171614284806,0.02698868645713927,社会,人口状况,人口增长率,Population growth (annual %),负向,世界银行WDI数据库,0.0671856764575181,0.0167964191143795,Social,Population conditions,Population growth (annual %),Negative
STP,São Tomé and Principe,圣多美和普林西比,678,0.5295793922290373,0.4812517987857812,C,1.623353015,2.060173547,-0.048327593443256045,-0.048327593443256045,0.43682053200000026,Deteriorated,Observed both endpoints,Increased,Negative indicator: raw decrease is improvement,-0.0008117305142622672,-0.003246922057049074,社会,人口状况,人口增长率,Population growth (annual %),负向,世界银行WDI数据库,0.0671856764575181,0.0167964191143795,Social,Population conditions,Population growth (annual %),Negative
SWZ,Swaziland,斯威士兰,748,0.6071339091229866,0.5813211579363536,S,0.922357933,1.155672669,-0.025812751186632954,-0.025812751186632954,0.23331473600000008,Deteriorated,Observed both endpoints,Increased,Negative indicator: raw decrease is improvement,-0.00043356178742588383,-0.0017342471497035382,社会,人口状况,人口增长率,Population growth (annual %),负向,世界银行WDI数据库,0.0671856764575181,0.0167964191143795,Social,Population conditions,Population growth (annual %),Negative
SYC,Seychelles,塞舌尔,690,0.6995011476039772,0.6200975022071956,E,0.087474518,0.805183391,-0.07940364539678157,-0.07940364539678157,0.7177088730000001,Deteriorated,Observed both endpoints,Increased,Negative indicator: raw decrease is improvement,-0.0013336969072939137,-0.0053347876291756635,社会,人口状况,人口增长率,Population growth (annual %),负向,世界银行WDI数据库,0.0671856764575181,0.0167964191143795,Social,Population conditions,Population growth (annual %),Negative
