Alpha-3 code,CountryName_CN,Numeric,Year,SDI_Economy,SDI_Society,SDI_Resource,SDI_Ecology,SDI,SDI_Economy_TwoStage,SDI_Society_TwoStage,SDI_Resource_TwoStage,SDI_Ecology_TwoStage,SDI_TwoStage,SDI_Economy_Equal,SDI_Society_Equal,SDI_Resource_Equal,SDI_Ecology_Equal,SDI_Equal,SDI_Average,GDP per capita growth (annual %)_x,Merchandise exports (% of GDP),"Inflation, GDP deflator (annual %)","Agriculture, forestry, and fishing, value added per worker (constant 2015 US$)_x","Industry (including construction), value added per worker (constant 2015 US$)_x","Services, value added per worker (constant 2015 US$)_x","Current account balance, percent of GDP (Percent of GDP)(IMF)",Proportion of seats held by women in national parliaments (%)_x,Prevalence of undernourishment (percent) (3-year average),"Life expectancy at birth, total (years)_pct_change",Population growth (annual %),Scientific and technical journal articles per million people,"Prevalence of HIV, total (% of population ages 15-49)_x",Domestic general government health expenditure (% of GDP),Individuals using the Internet (% of population)_x,Mobile cellular subscriptions (per 100 people),Access to electricity (% of population)_x,Adjusted savings: mineral depletion (% of GNI),Adjusted savings: net forest depletion (% of GNI),Renewable internal freshwater resources per capita (cubic meters)_x,Energy intensity level of primary energy (MJ/$2021 PPP GDP),"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)_x",Adjusted savings: energy depletion (% of GNI),Energy consumption per capita (million Btu per person),"Solar, tide, wave, fuel cell electricity installed capacity (million kilowatts)_per_capita",Biomass and waste electricity net generation (million metric tons of oil equivalent)_per_capita,Forest area (% of land area)_x,Wetland area(% of land area),Grassland area(% of land area),"Terrestrial barren land|1000 HA|ECCCT|Terrestrial Barren Land|Environment, Climate Change, Climate Indicators, Land Cover Accounts, Terrestrial Barren Land|Climate neutral(% of land area)",CO2 emissions (metric tons per capita)_x,PM2.5 exposure/Ambient particulate matter pollution,Terrestrial biome protection (global weights),Species Protection Index,Region
AGO,安哥拉,24,2016,0.38197680141389095,0.4554023895682908,0.5340118324462069,0.4792607671197361,0.4708701593775966,0.38154733646120287,0.4736004429934206,0.531560451099601,0.48685569745293955,0.46839098200179097,0.4060355380186883,0.40830432543057116,0.5341964938211365,0.5060159819492727,0.4636380848049172,0.4641525976594394,-5.154029047,0.4607516106344324,20.87270318,2682.608279,53894.3858,11655.72793,-5.152447638,36.81818182,15.2,0.0094525081091707,3.57644144,1.295614203714688,1.8,1.05520773,23.2,44.5502,41.8,0.0,1.031762632,5071.43354,2.59,142.835896,16.05341206,11.365808994697382,4.591703340327114e-06,1.3258726801734703e-06,55.20784471,0.5994224753348842,13.78968476778696,2.438990936071228,0.7464249204418864,18.5355335798775,10.2342223605419,37.13,S
AGO,安哥拉,24,2017,0.38082094018232515,0.44895315067200287,0.5298744854371151,0.48762719122052195,0.4709968851836258,0.3808053966075324,0.46553280677039155,0.5277641396807035,0.49615136046542696,0.46756342588101363,0.40672475020869764,0.4036897190119502,0.5291771503884204,0.5151262146435559,0.46367945856315607,0.4637521915360181,-3.622865017,0.4102187371152945,23.71280615,2592.708488,50785.44385,11474.74063,-0.750047561,30.45454545,15.4,0.0081630665866048,3.540612215,1.8233932054343005,1.8,1.12824702,26.0,44.0682,42.9,0.0,0.813139211,4895.015317,2.65,142.6225046,20.8526427,9.465602735968616,4.431973327193838e-06,1.3650666675959476e-06,54.76262934,0.5997673858987728,13.771773481992462,2.4366487527071468,0.6333974239121962,16.0367944536136,10.2342223605419,37.13,S
AGO,安哥拉,24,2018,0.40214652334849327,0.4514047618892528,0.5249942666292079,0.4822091626491383,0.4715353192595232,0.4012315385527485,0.4678761748343447,0.5230553611613287,0.49035789697401,0.47063024288060795,0.42299321713846033,0.4062055746715636,0.52310663929569,0.5098140718917549,0.4655298757493672,0.4649847233964737,-3.968524543,0.4553315573708908,25.19415615,2479.8339,47872.02217,11348.49572,8.269886538,30.45454545,15.9,0.0080486784070055,3.453233009,0.9489680451785474,1.7,0.97981894,29.0,42.4589,45.3,0.0,0.61713402,4728.864333,2.47,141.7747404,25.99553718,10.25066256648837,4.281539328414995e-06,1.428626717954076e-06,54.31740595,0.6061682842704741,13.769784230368174,2.435654126895003,0.5824907995630912,17.5227633670448,10.2342223605419,37.13,S
AGO,安哥拉,24,2019,0.3954480813289756,0.45470944115021456,0.5264530537041415,0.47495873273649764,0.4692922667924183,0.39490713815351747,0.4701873463596204,0.5244301554813817,0.48249849380773313,0.4680057834505632,0.41858083078552555,0.4087311545024477,0.5252769884277242,0.502278441093668,0.46371685370234134,0.4636205230918241,-3.529000125,0.4388710072950476,19.86588752,2380.431048,45803.04653,11285.47921,6.363325993,30.0,18.2,0.0068506275749737,3.387884222,1.123993502273562,1.7,1.00303984,32.1294,45.8065,45.6,0.0,0.636491008,4571.339333,2.66,141.4845555,23.43624911,10.300142335789957,4.13891534225494e-06,1.4607124120817162e-06,53.87217454,0.6149675142375872,13.759862035774445,2.436945536215609,0.6170276207426622,19.4264229269162,10.2342223605419,37.13,S
AGO,安哥拉,24,2020,0.3701549746428408,0.46443012314324994,0.5339395419076802,0.48319821469563384,0.47339208451934645,0.37037146352874073,0.4788938684337803,0.5317485746352959,0.4917023909321856,0.4681790743825006,0.3967000976201183,0.4179000595643938,0.5342903940102611,0.5114960424638052,0.4650966484146446,0.4663671519055164,-7.127614827,0.3761100442307121,16.06358065,2365.272311,43968.76124,10939.62227,1.481531756,30.0,20.8,0.0010309114843538,3.267958649,1.450175139065548,1.7,1.46055436,36.6347,43.7804,47.0,0.0,0.872368701,4424.364473,2.8,135.765117,15.59116712,7.93802293039719,4.107484314731113e-07,1.41374849471133e-06,53.42695115,0.6180717093125853,13.740322451271355,2.441902622924521,0.4448866598595228,17.0475655612855,10.2342223605419,37.13,S
AGO,安哥拉,24,2021,0.398636923218902,0.4673705763783559,0.5247918967160442,0.4855734436789742,0.4769618490869019,0.3980312713856188,0.48114143218506733,0.522913064388573,0.49432504291937873,0.4741027027196595,0.4210696069805726,0.4205021785619004,0.5241685734260455,0.5137811383606683,0.46988037433229674,0.47000809712361086,-1.094340856,0.4332855412606523,35.65369228,2319.419946,41540.6373,10936.39353,10.55744069,29.54545455,22.6,-0.0025033272070473,3.1813226,1.2263834669724507,1.7,1.51676536,39.3876,44.3869,48.2,0.0,0.739017315,4285.82652,3.1,138.6199214,22.53066561,8.63258460841613,4.172889199308858e-07,1.369480481995344e-06,52.98172239,0.6262372663832517,13.725715889949466,2.44433303922355,0.4994703342183082,16.0922276348724,10.2342223605419,37.13,S
BWA,博茨瓦纳,72,2001,0.41045723508169696,0.285807554531769,0.5155723252046307,0.6195842788869729,0.4718623267565705,0.4108968758068333,0.2905007410845059,0.512447839971884,0.6207577795103532,0.4586508090933941,0.43691766684226824,0.2977041494375642,0.5194084898052977,0.6050194342898731,0.4647624350937508,0.4573616777893584,-1.791143,0.4572275220437859,8.312825,4813.121528,38581.8107,10917.60779,10.84251001,17.0212766,28.1,-0.0010141017545872,2.057638658,59.85093333115297,25.7,3.50531387,3.43089,19.4051,24.8,0.42909242,0.317212922,1401.661202,3.79,43.81710296,0.172821623,29.939780395059813,0.0,0.0,30.88313659,1.3486669136978808,6.768302366206131,1.6229950770208037,2.050706608949373,14.8672278391476,26.220772520495,93.72,S
BWA,博茨瓦纳,72,2002,0.4086885503374916,0.29690878896950446,0.5169953055206964,0.6208952530672305,0.4756769110223647,0.4090000206554865,0.30140089315528557,0.513766648638289,0.6222827478739446,0.4616125775807514,0.4377959351952682,0.3092005077116903,0.520766309869567,0.6065970968632148,0.46858996240993506,0.4616544172710471,4.093208374,0.4458651673547468,1.187370696,2844.642965,45631.90941,11923.35852,4.842075346,17.0212766,28.5,0.0031220072782991,1.880809861,69.4019760850041,25.3,3.76324773,3.38592,19.0435,27.0,0.301084555,0.428169112,1375.544988,3.59,46.40711085,0.130862878,30.503990885516867,0.0,0.0,30.67439521,1.3503784871102642,6.688475993859509,1.6292767278951177,2.0002141058699663,14.4045091933768,26.220772520495,93.72,S
BWA,博茨瓦纳,72,2003,0.4119426113181399,0.3077590657194881,0.5148053789816223,0.6177560847709018,0.4777027204654241,0.41253631001481733,0.31209335073525163,0.5116359651463307,0.6190275055533678,0.46382328286244184,0.43962083266772284,0.3174933722308521,0.5177691393605097,0.6039831512302047,0.4697166238723224,0.4630607945608473,2.800973794,0.3740889649187893,3.259084372,2588.252441,48810.8867,12936.13264,9.542448888,17.0212766,29.0,0.0091268401657342,1.759625506,68.89537633972617,24.9,3.60058308,3.34519,25.0588,33.1,1.15358518,0.437885054,1351.552258,3.39,48.48137301,0.089989805,30.574898851428703,0.0,0.0,30.46565384,1.3541192454960918,6.622395144072132,1.637587563742876,1.853242776516329,15.3951124850007,26.220772520495,93.72,S
BWA,博茨瓦纳,72,2004,0.39556200032151356,0.3040309363149204,0.5107259031711658,0.623072173207737,0.4755268481576611,0.3957447287705794,0.3072294653749246,0.5077297331683603,0.6247183590064949,0.4588555715800898,0.4235742558715413,0.31465914368986064,0.512936380274665,0.6086009152788803,0.46494267377873677,0.4587307639030125,0.920692082,0.3921867334508717,10.07878865,2165.896604,51702.40546,12071.91396,3.536783233,11.11111111,28.1,0.0136610470946623,1.753382038,73.82912061338706,24.5,3.4343946,3.30489,28.9318,35.3,2.200557872,0.307268143,1328.060931,3.44,49.71897128,0.259496818,30.09723469274371,0.0,0.0,30.25691246,1.3623595009969476,6.447091207453286,1.6414341926490568,2.074987372907336,13.322167793966,26.220772520495,93.72,S
BWA,博茨瓦纳,72,2005,0.43032014402356106,0.2998002419142174,0.5135410931861306,0.611499904729799,0.475235682695955,0.4289085089208265,0.3036960327305828,0.5103562823968468,0.6120329584874593,0.46374844563392886,0.4521810508375753,0.3092774833367387,0.5162450371293343,0.5961961222451853,0.4684749233872084,0.46099460298105605,2.696606331,0.4461176974256628,15.47170657,1788.831476,58834.40255,11870.50291,16.10571085,11.11111111,26.9,0.0151755548503911,1.794991631,67.18383891966691,24.2,2.86616707,3.26255,30.6424,37.5,1.515681262,0.295399433,1304.435025,3.39,51.90711612,0.195819254,31.26795628283708,0.0,0.0,30.04817109,1.362730047818185,6.438251019003759,1.6405166481393254,2.20726033370709,16.4438745058821,26.220772520495,93.72,S
BWA,博茨瓦纳,72,2006,0.45125810123949817,0.3213533622160175,0.5005425517699493,0.6247198679366223,0.4864404847221946,0.4494999280737876,0.32366523518091467,0.4976632638588699,0.6264463750432481,0.47431870053920505,0.47359900483813505,0.3297765313316597,0.500789864703846,0.6096056428972726,0.4784427609427283,0.47049741978518633,6.361425592,0.4565911521847988,5.15439836,1730.302803,68608.39769,12356.24792,19.66477602,11.11111111,26.6,0.0133490236457911,1.865177121,98.76682834395652,23.9,2.79110265,4.28993,43.9084,39.7,4.741351257,0.301608643,1280.330496,3.26,56.16496606,0.202371734,32.648832854892774,0.0,0.0,29.83942971,1.3630123692057947,6.421188220140102,1.6397931995835762,2.2609666367211596,12.3888752948584,26.220772520495,93.72,S
BWA,博茨瓦纳,72,2007,0.44597976377136345,0.34148366791174845,0.5003576937218219,0.6195540900617617,0.4897593757475716,0.44424811737872705,0.34273414548296316,0.49744630723770655,0.6209600175255969,0.4763471469062484,0.4662926287275651,0.34237910258305915,0.5004434829337546,0.6048276406572041,0.4784857137253957,0.4714838793701462,3.761895523,0.4896250099416399,6.029197651,1963.566243,63773.93864,12624.33993,15.6550615,11.11111111,26.3,0.0294491217883581,1.938134749,79.7509000884784,23.6,3.12948751,5.28,60.2637,41.9,4.899064774,0.375146397,1255.754889,3.18,59.33017893,0.227065176,32.945350465103225,0.0,0.0,29.63068833,1.366223774989854,6.371252624706651,1.6373581776154431,2.133601525951483,13.9634328957976,26.220772520495,93.72,S
BWA,博茨瓦纳,72,2008,0.4106363778090813,0.3696230563825341,0.5113423918921007,0.6181816123221803,0.49519686908273297,0.41009710640902863,0.36913234016859364,0.5080139741432035,0.6196017347565417,0.4767112888693419,0.43427751600936365,0.36463727346038005,0.5135958163941824,0.6038924030030387,0.4791007522167412,0.4747004975953323,1.199231316,0.4613809377150462,9.372730256,2017.227412,56639.51131,13046.98868,1.393458723,11.11111111,26.0,0.0163214946681942,2.008214758,84.98079457632682,23.4,3.66806316,6.25,76.1956,44.5,2.00713703,0.475055258,1230.788166,3.24,61.16886783,0.537952565,33.56689891194383,0.0,0.0,29.42194696,1.3663825807703844,6.324016727542217,1.639828489757027,2.0206215054590584,14.3982127408744,26.220772520495,93.72,S
BWA,博茨瓦纳,72,2009,0.34849631093880223,0.3751339091227132,0.5154793623409912,0.6192826340027472,0.4898999615598569,0.34944950258108065,0.37306373108722285,0.5122440462441916,0.620779430274172,0.4638841775466668,0.37036210862715163,0.36665827825336667,0.5187066261665697,0.6047307351853414,0.4651144370581074,0.46368597235016434,-15.89971491,0.3415539774726505,15.10893375,2148.365682,35491.03912,12904.24831,-6.405939615,7.936507937,24.8,0.0110299856055218,2.065878468,84.2227729014258,23.2,3.41018438,6.15,94.1441,43.4,0.940099755,0.464291691,1205.62242,3.44,52.43929744,0.148944343,30.90149043597786,0.0,0.0,29.21320558,1.3641592998429588,6.2991548003458435,1.620313023838512,2.1001362534178143,13.8630939095201,26.220772520495,93.72,S
BWA,博茨瓦纳,72,2010,0.39056927464537583,0.408102558169849,0.5164885150857921,0.6091901647685459,0.5016990427507505,0.392538210452613,0.4045804246056728,0.5131821890651951,0.6098371229660766,0.48003448677238936,0.42342596679855554,0.39118688325797624,0.5197185430584402,0.5944711728985359,0.48220064150337694,0.4796790256142324,7.821146994,0.3713617519132338,7.685492244,2465.158127,42580.83762,14136.3883,-5.888402257,7.936507937,23.3,0.0144089747328337,2.109435975,80.64980219968315,23.0,3.60705996,6.0,116.246,52.0,0.8950785,0.351848658,1180.456945,3.4,57.66069662,0.299472888,31.247128964230455,0.0,0.0,29.00446421,1.3594833518606746,6.286873819984826,1.615213593774813,2.0751766263622597,16.7567122321382,26.220772520495,93.72,S
BWA,博茨瓦纳,72,2011,0.40270569752518287,0.436415242986935,0.5193929059070368,0.6208821957552676,0.5165094531340312,0.40398912640786794,0.43094319364676487,0.5159171057561525,0.6226108807147244,0.4933650766313774,0.42998303455946335,0.41332312495286827,0.5224383485458899,0.6063510696035683,0.4930238944154475,0.4910548877996024,4.755573289,0.3892620427715504,12.6534473,2467.453935,44527.98052,14550.29202,-0.872984775,7.936507937,22.0,0.0097739148079882,1.968774796,80.91495923628007,22.8,3.60456705,9.0,139.87,53.2,0.715410973,0.322823363,1157.443689,3.04,61.51289402,0.247783119,32.136567686336576,4.822682038161883e-07,0.0,28.79572283,1.3398443703350802,6.2813509078397125,1.61687223192702,2.115102694191321,13.1373136702484,26.220772520495,93.72,S
BWA,博茨瓦纳,72,2012,0.39259516366882086,0.4636324934873812,0.5171160961589913,0.6166977522347168,0.521200063786766,0.39347386174277765,0.45671365460625923,0.5137935881955116,0.6181954055979211,0.4955441275356174,0.41651765909426103,0.437595669937456,0.5206670581927079,0.602585978424258,0.4943415914121707,0.49406681365184774,-1.831759004,0.429337784755805,3.011796554,2213.694329,41737.08144,14631.62387,-5.901992671,7.936507937,21.3,0.0112032152725445,1.677740212,75.87437642777233,22.7,4.09601831,16.0,146.149,56.0,0.821469996,0.389372464,1138.186783,3.47,62.29226928,0.333840683,31.22951731713719,4.742444929543867e-06,0.0,28.58698146,1.3341979425828878,6.272669525170715,1.6162017186314472,1.9852924148861553,14.4400173639268,26.220772520495,93.72,S
BWA,博茨瓦纳,72,2013,0.4514491798647217,0.49160640151163154,0.5219215137539044,0.6171894830541472,0.538386554407767,0.45108225532312085,0.48264216258804665,0.5184868966606788,0.6187420778451254,0.5177383481042429,0.4715018819672509,0.46345024128426876,0.5258628577257914,0.6029732613368435,0.5159470605785386,0.5144578646129505,9.43871074,0.5543122696637686,1.53204506,2315.063762,46782.2299,15483.00431,4.530731484,7.936507937,20.8,0.013795045045045,1.50921875,78.22273462382549,22.4,4.15482092,30.0,151.671,58.0,0.33794118,0.402103615,1121.13803,3.29,70.38522973,0.27211869,30.533949698630643,9.34281691535688e-06,0.0,28.37824008,1.3338979761085528,6.264393979496409,1.6152488839482646,2.02132111215024,14.1519058966031,26.220772520495,93.72,S
BWA,博茨瓦纳,72,2014,0.460842159770153,0.5126441303927245,0.5231344004245855,0.6285698933645155,0.5502233766231587,0.45979816053401573,0.502746863410443,0.5196603098695213,0.6310847070646708,0.5283225102196627,0.4740226791896666,0.48370010568428146,0.5273842530580528,0.6141878736672729,0.5248237278998185,0.5239741493538571,4.170990129,0.5500938148770065,9.601547879,2298.418535,48508.99483,15988.77521,11.07503064,9.523809524,20.1,0.0155185651044644,1.454418984,94.28446200905692,22.1,3.99039125,36.7447,157.018,60.0,0.140391746,0.401436462,1104.949992,3.39,75.68194908,0.21280841,30.221929235322353,9.20791659837462e-06,0.0,28.1694987,1.331357083620066,6.264641010710567,1.5985742769925717,2.1501786694928833,10.5478878104889,26.220772520495,93.72,S
BWA,博茨瓦纳,72,2015,0.41651516930701055,0.5156293188218264,0.5183730020462969,0.6139299157139395,0.5389350293863095,0.4164036497373234,0.5060307316656224,0.5146036730056331,0.6147003031816485,0.5129345893975569,0.4314691262160218,0.4833158622881304,0.5228866133855842,0.596862824748925,0.5086336066596653,0.509833077201621,-6.199954122,0.4667886509721111,3.730305856,2185.366427,42896.09751,15693.08293,2.226182876,9.523809524,20.3,0.0168578184567376,1.427532237,74.28040011383065,21.8,4.13518047,37.3121,157.735,62.1,0.036364954,0.465455656,1089.288527,3.55,72.01037171,0.211765557,36.30532988752694,9.077404388834249e-06,0.0,27.96075733,1.331357083620066,6.264129303195526,1.598556631905846,2.7251923710770294,13.9639581775112,26.220772520495,93.72,S
BWA,博茨瓦纳,72,2016,0.4503862063968857,0.5178056136267393,0.5188462657040551,0.6170683709992484,0.5452816197963214,0.45059879315260065,0.5080901775558905,0.5148543487587064,0.6179128090056165,0.5228640321182034,0.46663050328492756,0.4907930069961348,0.523104312931057,0.5988714212122185,0.5198498111060844,0.5198015817362677,5.693194554,0.4883761314509387,11.90491113,2568.72591,43323.7258,16921.41729,7.97299722,9.523809524,20.9,0.0174800284742544,1.419701726,105.61237457355904,21.4,3.83726597,42.2576,147.173,64.2,0.049979744,0.463315684,1073.933137,3.17,72.05942108,0.204050341,39.40346318931849,1.342416421153619e-05,0.0,27.75201595,1.3302277980696275,6.258659326310588,1.595327581035061,3.0373091039101907,12.5190029177375,26.220772520495,93.72,S
BWA,博茨瓦纳,72,2017,0.42606135274766077,0.544753266342601,0.5218205504216145,0.6193581274826353,0.5514762750074057,0.4274749985866005,0.5338742430074156,0.5179947867870314,0.6206651903101776,0.5250023046728063,0.44729543285868495,0.5150535950112473,0.526095292935824,0.6023422858662212,0.5226966516679944,0.5245647030433956,2.64591261,0.3644795525184963,2.649933209,2357.234684,44474.19292,17159.91519,5.585809138,9.523809524,22.1,0.0171019900497513,1.420476473,105.96242103772498,20.9,5.01613283,47.8587,142.962,67.4,0.048434147,0.441370492,1058.786005,3.18,78.25064858,0.301815015,35.60369798280792,1.3234825059876557e-05,0.0,27.54327458,1.3301748628094507,6.253912797981402,1.5923279162917086,2.763667334290064,12.1347854202342,26.220772520495,93.72,S
BWA,博茨瓦纳,72,2018,0.42125462105196204,0.5486752924824001,0.5221318812839193,0.6145279817483472,0.5503055080194065,0.422772593854984,0.5372175861324652,0.5183890964174137,0.6154907073662179,0.5234674959427702,0.44351694108828177,0.5199606674966605,0.5265613445964186,0.5976850992386378,0.5219310131049997,0.5242575928782778,2.720714331,0.3860393337505112,0.056621886,2538.234674,45670.64078,17209.85756,0.392946349,9.523809524,22.1,0.0145368388871902,1.418981085,124.0506780575876,20.3,4.14253378,54.2022,147.065,68.3,0.053047701,0.325854622,1043.868123,3.25,77.13219222,0.381733367,34.796698208422534,1.739780204867818e-05,0.0,27.3345332,1.330245443156353,6.256294884689359,1.5863462318917296,2.691840720947519,13.5691662721176,26.220772520495,93.72,S
BWA,博茨瓦纳,72,2019,0.39849873042122774,0.5800097868744586,0.525936080826695,0.6179377201646806,0.5585815910170139,0.4012451254474258,0.5666922164113195,0.5222081212174681,0.6193599028620904,0.527376341484576,0.4244018304222294,0.546243467206997,0.5303065111120109,0.6017862141368772,0.5256845057195286,0.5300086999449616,1.576390941,0.3131070644025452,0.508004101,2614.34869,43862.92853,17942.55204,-6.905054782,10.76923077,22.8,0.0119931897967486,1.422628471,132.30661172865632,19.7,4.37294102,61.3865,160.662,70.1,0.045415606,0.290824015,1029.122891,2.92,80.25750377,0.230326031,33.38138275820866,2.529927108083203e-05,0.0,27.12579182,1.3308630211917492,6.251407195666367,1.5853757521218217,2.5492595340731867,12.6754457818158,26.220772520495,93.72,S
BWA,博茨瓦纳,72,2020,0.37947178488607447,0.5985338457915297,0.5251785868531399,0.6244566215179653,0.5637498926918885,0.38203643596267395,0.5842174804000138,0.5216477674365845,0.6267043401879735,0.5286515059968114,0.39777965219247785,0.5627823073649804,0.5293824254979662,0.6095041781660302,0.5248621408053636,0.5309634086413849,-10.03323832,0.284888256673497,4.378866817,2000.68219,39279.31924,19044.73982,-9.806311123,10.76923077,22.8,0.0070868134649455,1.439410358,137.06024023054286,19.0,4.48994827,69.523,161.859,71.8,0.051964154,0.33519198,1014.415692,2.89,67.12810903,0.187699537,31.707448402971032,2.4937719103222713e-05,0.0,26.91705045,1.3306689252377677,6.246484216469924,1.5863638769784552,2.301503873799925,11.0116396500017,26.220772520495,93.72,S
BWA,博茨瓦纳,72,2021,0.43739792334192806,0.6344417391329236,0.5254748225421938,0.6216170588755218,0.5809959937914325,0.4394682594143811,0.6176174097516054,0.5218365626261907,0.6235200706478676,0.5506105756100113,0.4584710875441894,0.5936329275593456,0.5294011983450407,0.6059718505566722,0.5468692660013119,0.5517062493518096,10.25964721,0.3957294871381964,8.381543871,2111.646374,42651.63397,19621.57374,-1.764905311,10.76923077,22.9,-0.0641603713614121,1.491301064,160.93670425382095,18.2,4.82830048,78.738,173.252,73.7,0.189620022,0.312892463,999.3999436,2.68,70.8844206,0.353486763,32.961502438353634,2.6105159360566845e-05,0.0,26.70830907,1.3306512801510415,6.237820478887653,1.5868932295802232,2.4613225613288026,11.5301932668461,26.220772520495,93.72,S
BDI,布隆迪,108,2001,0.25080886503102245,0.2668762161740885,0.4430914935942942,0.3364488073627646,0.3287801419975595,0.2551504277033051,0.2838674221265443,0.4435107267152855,0.34319130622524213,0.3314299706925943,0.3100811520401678,0.25024838305662317,0.45656095000683017,0.3770900757594884,0.3484951402157774,0.3499567475129746,-0.469619803,0.0444801947052229,13.71640679,442.8146084,5233.396393,4353.962723,-4.187202012,14.40677966,,0.018732805510637,2.5056866,0.5396145674830974,3.1,1.69244206,0.106001,0.50368,2.8,0.067180458,18.98310094,1516.347081,10.95,6.089891355,0.0,0.604715394190188,0.0,0.0,7.552180685,0.9384735202492211,18.92328660436137,0.0,0.0602921304450388,36.0472258712051,5.96651187175547,28.56,E
BDI,布隆迪,108,2002,0.2565824026595412,0.2718941228192565,0.43038249906563397,0.35600799699143704,0.3355316170939561,0.2610033954645435,0.29002434612194244,0.4308949917146561,0.36426285199994113,0.3365463963252708,0.31878503165608546,0.2524595623809056,0.44421627244077644,0.39670996110560147,0.3530427068958422,0.35379567951007723,1.542047071,0.0363462553904619,1.027858574,450.8750251,4656.95502,3764.362465,-0.397990063,18.43575419,,0.0291698447710733,2.820219489,0.1362810684201302,2.8,1.5355022,0.118228,0.762002,3.1,0.150244565,24.55668103,1474.180159,10.7,6.395962078,0.0,0.5407184420295671,0.0,0.0,7.552180685,0.9380841121495328,18.871105919003117,0.0,0.0586155132989807,30.9142170817354,6.10141983908415,29.46,E
BDI,布隆迪,108,2003,0.24346446581086742,0.2675194621905266,0.3913086967927777,0.36616987312706195,0.3279401515326355,0.2474465488894672,0.2857762746843388,0.39212226301661623,0.37535138779620586,0.325174118596657,0.30201026768291317,0.24640900165855864,0.4068675762416534,0.40716923803948235,0.34061402090565185,0.34093681755145944,-4.295388278,0.0484289629384305,11.94574864,422.4570389,4130.065487,3379.639218,-3.04630146,18.43575419,,0.0214926688566621,3.159092771,0.6275597551892235,2.6,1.35508084,0.201273,0.908684,3.4,0.060176306,41.35144304,1428.337361,10.32,6.352932452,0.0,0.427290554693649,0.0,0.0,7.552180685,0.9369158878504672,18.848130841121495,0.0,0.056792738026174,27.9135538795659,6.10141983908415,29.46,E
BDI,布隆迪,108,2004,0.245313584029099,0.28383907816851245,0.41788618975853387,0.34610341280975443,0.3308623856238624,0.24953989775026236,0.30134655227863005,0.4184196537967407,0.353487797668028,0.33069847537341523,0.3076264514790666,0.25799235580410557,0.4318828563551935,0.3865386119673961,0.3460100689014404,0.3471082110765553,0.997721141,0.0513516787010283,13.14615933,407.3480692,3641.338579,2964.952845,-3.536558154,18.43575419,,0.023922975861325,3.727692861,0.6866688844339003,2.4,2.3681941,0.34906,1.37553,3.7,0.073506872,31.28433889,1376.073501,10.01,6.697368814,0.0,0.499145689207577,0.0,0.0,7.552180685,0.9373052959501558,18.776479750778815,0.0,0.0547146521461275,33.7540680319717,6.10141983908415,29.46,E
BDI,布隆迪,108,2005,0.24509909141438307,0.3042929565848208,0.4314127584298131,0.3480996557749164,0.3400957512602039,0.24887207208040438,0.32482771172012037,0.4317703782271242,0.35567194061705637,0.3402855256611763,0.3039797252265794,0.27410932351211315,0.4443235203200617,0.38859915975221265,0.35275293220274173,0.35462263482101003,-2.778948028,0.0519195424692368,18.84158948,369.2474835,3482.749265,2738.090569,-0.51007909,30.50847458,,0.0160101116494628,3.714265528,0.5667365949331903,2.2,2.06248069,0.542143,2.01653,3.2,0.095282238,26.97935322,1325.900034,9.49,6.795763945,0.0,0.402626648878231,1.3179920812399778e-07,0.0,7.552180685,0.935747663551402,18.75700934579439,0.0,0.0527196832495991,33.1528609861247,6.10141983908415,29.46,E
BDI,布隆迪,108,2006,0.23118942948051244,0.311969340253299,0.44112047308033214,0.3665756839254307,0.349330468439626,0.23592669499923355,0.33234897600947916,0.44134578524859325,0.37582447021176013,0.3463614816172665,0.2980395548576712,0.28138125411475773,0.4530900108830187,0.4076117220347083,0.360030635472539,0.36234581955337436,1.684736425,0.0455482449767247,2.845666334,372.920077,3469.373488,2670.27107,-10.48704481,30.50847458,,0.0171338095866397,3.601641763,0.7157798434107634,2.0,2.36401343,0.657593,2.54273,2.7,0.230570855,23.79282767,1278.995599,9.06,7.163673499,0.0,0.466111193315324,0.0,0.0,7.552180685,0.9365264797507789,18.73559190031153,0.0,0.0508546958018304,27.7163827533441,6.10141983908415,29.46,E
BDI,布隆迪,108,2007,0.233549835415276,0.31670502136235384,0.4216548823777567,0.3386807422004564,0.33628885770682604,0.23803549306756383,0.337018895995383,0.4220062900077663,0.3454232922223709,0.33562099282327096,0.29758378669724717,0.28462817315074496,0.43437272736718335,0.3790229552306561,0.34890191061145787,0.3510993410117374,-0.31118752,0.0435039276418726,8.281178548,324.0087156,3394.138212,2864.634622,-8.207276151,30.50847458,,0.0161224565434934,3.698171675,0.5488935506723088,1.9,2.46383238,0.7,3.30806,4.7,0.24430084,32.15078385,1232.560071,8.8,7.410425778,0.0,0.7257279379028441,0.0,0.0,7.552180685,0.9415887850467288,18.732087227414333,0.0,0.0256553551304516,35.9482377734719,6.10141983908415,29.46,E
